,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
11964,US,32133695,R3EQ4LBOLZUJYU,B004IY6AGW,572944212,wubbanub soft toy and pacifier,Baby,3,0,0,N,Y,Cute but get dirty too fast,"My baby girl loves her elefant, the only problem is that the pink is too light so it gets dirty fast and shows it. We have a darker wubbanub and I like it more.",3/3/2015,1,0
11995,US,32258138,RTN1839IYSYIK,B00067AUNY,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",Baby,5,0,0,N,Y,Worked great on first time use!  Does not shut off automatically!,"Used the bear for the first time last night.  It really works!  Our newborn is already very mellow and even tempered, but he has been gassy because of bottle feeding.  He slept all night without a fuss (BTW, we switched to Dr. Brown's bottles yesterday too, and it works great as well.  No gassiness, fussiness, or anything!) The only thing about the bear, it does not shut off automatically, just like what others have said.  However, I don't see a problem with it.  Mother's heartbeat never quit either in the nine months he was in her.  It will run all night long with the generic batteries it came with.  Just buy a set of rechargeable AA batteries and you are good to go.",12/30/2012,1,0
12025,us,32343189,r4asnpvlbc7oz,b004i42gqk,893918642,tommee tippee bottle,baby,5,0,0,n,y,five stars,love these bottles my grandson took to these with no problems.,2/18/2015,1,0
12034,US,32367450,RW5PR5JTM0H3E,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,Best Product EVER!!!!,My little one LOVES these !! These are the best thing ever made. This is the only pacifier he will use. I think we have at least 4 wubbanubs:) I just ordered the lamb one for when he is baptized. These also wash very nice too! They are very easy to find in a diaper bag and when my little one wakes up he just puts it back in his mouth. He has no problem finding it. I don't know it we could live without it:)!!!!,3/13/2014,1,0
12038,us,32390795,r3dhf5zfwnosa5,b00009imd8,115015396,lamaze where's caterpillar (discontinued by manufacturer),baby,4,0,0,n,n,very fun,"this book is a lot of fun, and easy for my 6 month old to hold on to himself.  the only problem is that it's not easy to set up.  for the story to make sense, you have to feed the caterpillar through the back of the book so that you can see him each time you turn the page.  it takes a few seconds to do, and my baby loses interest by the time i have it ready.  but he's only 6 months old, so his attention level isn't up to speed yet anyway.  he may like it more later, for now it's mostly a teething toy.",12/26/2008,1,1
12066,US,32500930,REVQKS39UL2JR,B006PASHMW,578779420,clevamama microwave baby pacifier sterilizer,Baby,5,0,0,Y,N,Time Saver,"Time savings is what the Clevamama Pacifier Tree is all about. This is a really handy contraption that gives the busy parent a quick, reliable, and easy way to keep pacifiers clean, sterilized, and together. Holds and sterilizes up to 6 pacifiers using the microwave as a super fast way to get things done. This is incredibly easier and quicker than boiling them in a pan of water on the range. As far as construction quality goes, it feels plenty sturdy. I can see no reason why it wouldn't hold up to regular use with no problem, provided you don't throw a tantrum and throw it against a wall, in which case you'll probably be needing the pacifiers for yourself instead of for baby. It really is a nice design, it's compact, making it easy to store in a cabinet or on a counter-top without it being invasive. Definitely one of those things you don't realize you need until you already have one, then wonder why you went so long without one.",8/22/2012,1,0
12130,us,32697738,r1t9utpgjdggn4,b004gcjmuw,188679189,peg perego pliko mini umbrella strollers,baby,4,8,8,n,n,hundreds of miles and still rolling along,"i'm a big walker.  during the spring and summer, me and my kids walk everywhere.  i load up my carriage with pounds and pounds of farmers' market produce, grocery store bags, dry cleaning (both the dirty before and clean on hangers after), library books, spare shoes, extra clothing and diapers, snacks and drinks, and - oh yeah - the baby.<br /><br />i walk miles and miles without stopping.  and remember the old marching song?  over hill, over dale...?  well, that's me and my baby.<br /><br />truth be told, i live in fear of a wheel popping off one day and leaving me stranded miles away from home loaded down with rapidly defrosting steaks with a barbecue planned that won't happen due to fears of e. coli.<br /><br />but so far that hasn't happened.  my strollers been travelling for years and for miles, no problems so far (knock on wood!).  okay, so the fabric's not as great as it used to be and there are definitely rips where there didn't used to be.<br /><br />but these wheels were definitely made for rolling.  and one of these days these wheels are gonna roll right over you.",2/6/2014,-1,0
12141,US,32750798,R2ILR5U7QG7RUO,B000ROME3U,772280665,"gerber nuk newborn orthodontic pacifier latex size1, colors vary",Baby,5,0,0,N,Y,Second Baby To Use,"My daughter (now 3) has been using these since she was a newborn. The other pacifiers would fall right out of her mouth (cue screaming baby in the middle of the night), but these seemed to stay in...This has been her favorite pacifier by far, so I bought it for our 2nd baby on the way. She never had a problem with it creating a ring around her face.<br />The colors I received are blue and green (as pictured), and they were translucent, not opaque like the other Nuk pacifiers I have seen. Perfect for the price!",2/5/2014,1,0
12197,US,32937817,R2OW0D2B243N0C,B00GD0YFWU,87085781,green sprouts Glass Sip 'n Straw Cup,Baby,5,0,0,N,Y,Easy for 10 month old,"Transitioned to this from sippy cup when son was 10.5 months old. He was able to drink from it immediately and learn that he didn't have to turn it upside down to drink. The only time it leaks is when it's assembled incorrectly. Handles are great, glass insert is awesome, he loves it and I'm happy that we're out of sippy cups and moving forward. He drinks water and OJ (with pulp, no problem) in it now. I'm going to buy another one to start putting his whole milk in at 1 year. It gets a little foggy between the glass and plastic but as long as I'm wash it regularly, I see it as just a cosmetic issue that is unavoidable but doesn't deter me from buying a second cup.",2/6/2015,1,1
12245,us,33122778,r43nd5cn6wumo,b00huarzss,927541314,"medela disposable nursing bra pads, 120 count",baby,5,0,0,n,y,great,i've been using it for a month and so far i have no problem with it. comfortable and absorbing well. great product!,2/21/2015,-1,1
12257,us,33141105,r19dgwms4bm6rz,b004b762ak,393607192,summer infant baby touch digital color video baby monitor,baby,3,0,0,n,y,a little disappointed with the battery life,"we were excited to purchase the product after reading about such good reviews on it.  in general we are happy with all of it's functions.  our only problem is that the battery seems to die out fairly fast.  we did everything according to the instruction manual (charging it fully before use, draining it each time, etc etc), and still it seems like the battery is only good for one use for the entire day.<br /><br />that's the only thing i would wish they would improve about the product, otherwise it serves its purpose well.",8/12/2012,0,1
12261,us,33149242,r1q5g64z97iuwk,b001avplra,833430714,"natursutten bpa-free natural rubber pacifier, rounded nipple",baby,3,0,1,n,y,just never takes,neither of my kids like these pacifiers despite my best efforts.  it seems like one of those products parents like and frankly i never see any other babies with them either despite many friends receiving them as gifts.  i don't know if it's the shape or the flavor of the rubber but they really dislike them.  otherwise i don't have a problem with their construction and such.,7/27/2011,-1,0
12360,us,33539171,rutploc4ddfny,b0007y13u0,99506989,reebok velocity extreme jogging stroller,baby,5,3,3,n,n,2000km and counting...,"i'm an avid runner so when we knew we were having a family my task was to find a jogging stroller.  after reviewing all type for months on the internet i finally went with the reebok.  i was able to start running with my daughter when she was three months old because the reebok was one of the only strollers that could recline.  it has a front zip on pocket that catches any toys that are dropped instead of them falling on to the road and it also acts as protection against the sun in the summer and the cold of the winter.  it's nice and compact in the seating area so when out running in the winter with the plastic cover on (included with the stroller), heat loss is minimal.  <br />yes it did pull to one side but it doesn't take a `rocket scientist' to realize how to correct the problem with out reading the instructions.  i'm not a big muscular person and i find it easy to run while controlling the stroller with one hand. <br />i've now had the reebok for just over a year, i run 3 - 4 times a week with my daughter and i'm about to pass the 2000km mark using it for running only, not including any walks we do with it.  i've never had a deflated tire or a bent frame...i don't know what one does to bend the frame!! <br />would and have recommended the reebok, great jogging stroller. <br />",4/1/2006,1,1
12366,US,33558362,R2WPTURJICHHKG,B00LCYTKOU,277493012,munchkin latch lightweight pacifier,Baby,5,2,3,N,Y,My favorite one,Favorite pacifier hands down. Very light weight and stays in my sons mouth. When he was younger (4 months or so) he did get his finger stuck in the little hole - so beware. Once he had enough coordination to handle the pacifier it wasn't a problem.,1/5/2015,1,0
12393,US,33634180,R30KIRUMXTNRP5,B000LM2R44,838023597,the first years newborn pacifiers - 2 pack (discontinued by manufacturer),Baby,5,1,1,N,N,crack for babies,"When I was prego I bought EVERY kind of ortho pacifiers for my soon to be baby boy. Little did I know that the hospital would stick a binkie in my baby's mouth as soon as he came out to the world.<br /><br />At first (my son's a preemie) they had to cut a portion of the paci so it didn't block his airway - this thing was almost 1/2 the size of his head. I tried switching him to other pacis, useless, either he couldn't grip it, or he'd spit it out.<br /><br />We didn't have any problems (like other parents) with him latching to the paci, only to breastfeed - but if you do have problems - try tickling/stroking their chin/jawline. It made my kiddo open up to feed, but with this paci, i think he could smell it a mile away.<br /><br />I can TOTALLY see why he'd like this, the nipple is shaped like a real nipple. It's easy for them to use and get full suction/grip on it.<br /><br />It comes in a variety of colors, but for some reason, the blue ones were way harder/thicker than the green ones. My son won't use any of them other than the green ones. There's also a paci holder - it's really cute, it turns the paci into a smiley face and it snaps on to a penguin or a flower. Super adorable.<br /><br />What I Don't like:<br />After we left the hospital - (we only snagged 3 of these pacis) - they were hard to find. Every chain/grocery store were sold out, and what we did find, we bought all of. As soon as we lost one or couldn't give one to my son when he needed it, the world literally would end. This was a peace offering to calm a very tyrannical baby. So i'm glad that Amazon carries it. We no longer have to keep track of pacis like our car keys and wallet. PHEW!<br /><br />Soothie also makes bottles. If your baby has a hard time drinking out of them (or just wouldn't latch (like my son did - avent, maam, medela, gerber, nuk) then get their bottles. Same nipple shape and comes in 2 different sizes.<br /><br />TEETH:<br />My son is almost 2 now and I was scared that because these were ortho pacis, that he'd have buck teeth or just out of line. I'm wrong. Kid has straight teeth. He still uses his paci in the morning and to fall asleep.f line. I'm wrong. Kid has straight teeth. He still uses his paci in the morning and to fall asleep.",11/3/2010,-1,0
12404,US,33660068,R16KIKR6RQ123D,B004LKRYM2,953521763,philips avent 2 pack bpa free pacifier,Baby,5,0,0,N,N,very cute pacifiers,"These are the standard philips avent pacis, just with a larger (and cuter!) outer portion.  My daughter loved them.  Never had problems with staining or excessive moisture around her mouth.",4/28/2013,1,0
12417,US,33691008,R3K4ZYIVGDVBLF,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,5,54,56,N,N,"happy baby, happy momma!","I exclusively breastfeed my 6 week old and we had been having huge problems between latch and gas/colic, my baby was miserable and would cry constantly.  As a last ditch effort I decided to try pumping, but my little one refused to take the medela bottles we had. I found this set at Walmart in white and figured it was worth a try since my son takes the MAM paci. He took the bottle instantly and I've loved them since. Here is my breakdown of pros and cons<br />PROS: - the vented bottle does help with gas, its like I have a whole new baby and we are getting to enjoy the smiles that we love to see! Note: he still has gas but there is a marked change in how he handles it grunts vs. Crying and screaming<br />- the nipple shape is easy for him to use and doesn't seem to bother him switching from the bottle to me when I want him to nurse.<br />-the sterilization feature is awesome! I didn't want to buy one of those bulky sterilizers and I'm busy enough as it is with my family and baby, so 3 minutes in the microwave and done!<br />- super easy to clean! These things come completely apart in 5 larger pieces, it takes no time to clean and I know I didn't miss anything<br />- they are easy to re-assemble, just pop the silicon ring into the base, screw on the body (make sure the threads are right and its tight to prevent leaks) pop nipple into neck then screw onto top! I found these much more user friendly than other anti-colic bottles. Even my beloved Born Free that I used for my first son can't stand up to the MAM.<br />-did I mention they have helped the gas issue?  Because that's the most important part for me :)<br />-I like how much this set comes with for the low price, I should note the pacis are 2+ month so they may be a little big for newborns.<br /><br />CONS:<br />-they can leak, most of the time its user error,  note what I said early about watching the threads, I have done it a few times and accidentally dumped half the bottle on me and the baby, but once I figured out what I was doing wrong I've had no more leaks.  If you are super groggy at night, you may want to have some bottles already put together so you don't have to worry about it.<br />- I wouldn't heat liquid in them. My hubby has with no issues,  but I just don't trust it. Its easier for me to reheat the bottle that I pumped in and pour the liquid into these. Besides the wide bottom doesn't fit in some warmers.<br />-the numbers aren't the easiest to read especially if you care about anything less than 2 ounces.  For me, this hasn't been an issue to cause much concern.<br /><br />Overall I love the bottles, they are cute and more functional than I could hope! Amazon does seem to have the best price,  so I intend to purchase extras here",7/15/2013,1,0
12434,US,33730472,R2E74PHDDFAJAT,B0047RARG4,239974519,Tommee Tippee Closer to Nature Newborn Starter Set,Baby,2,0,1,N,N,Not impressed,"I bought these before our son was born because 1) they were cute and 2) the nip looked as close to the real thing I could find. I have been using them for a few months now and am not very impressed. First, the name of them is suitable because they are so top heavy that they tip over all the time. The bottles are also hard to clean since there is an apprecable lip inside the bottle that collects residue that I can't seem to get with the bottle brush. I end up putting my fingers in there and cleaning it. Lastly, they are incredibly expensive. I won't be buying them again and will instead be switching back to Avent (which we used with our first baby with no problems). The great thing about Avent is you can use a little adapter available and turn them into sippy cups.",12/4/2011,1,0
12473,US,33866966,R18PEJ6R4V9H3G,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Very good pacifier,"Nice soothies, great for breastfeeding babies, my daughter has no problem taking these.",9/7/2014,1,0
12539,us,34122141,r3ls7zvsp4n3ms,b00172mc0q,902859928,summer infant flat screen color video monitor,baby,1,1,1,n,n,"snap, crackle, pop","this monitor has the worst reception i have ever heard. it sounds like a bowl of rice krispies on my night stand - snap, crackle and pop all night long. my parents bought it for me as a birthday gift b/c they heard it was the best brand. but we have tried it all over the house in different areas of the house and cannot find a place without interference. i've tried it at my in-laws house and my parents house hoping the problem was just our house. but it was even worse at their house. and the hand held has such horrible interference that we could not hear our baby screaming over it. it is shocking to me that such an expensive monitor could work so poorly. i think it is a giant waste of money.",2/28/2010,-1,1
12620,US,34373181,R1MGOB257PY6B7,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,1,4,11,N,N,Way too expensive!,"$13 for a pacifier attached to a toy that I cannot remove and replace? ARE THEY NUTS?!! Anyone who would buy this has sucker written all over them! I used binky clips for all four of my kids and never had a problem with them. It made it easy to find it at night too. If your newborn baby is waking up every couple of hours searching for a nipple, they're probably hungry. Feed them instead of shoving a paci in their mouth! All of my newborns ate every couple of hours...they have tiny stomachs. I simply fail to see how this is not a suffocation hazard! They always says to keep blankets & stuffed animals away from babies faces!",1/30/2013,1,1
12647,US,34455757,R2QUHACLA3S9IP,B000ZEZ0MY,93126241,gumdrop pacifier full-term natural scent pink 5 pack,Baby,5,0,0,N,Y,Great for small babies,Baby loves these!  She was a little bit on the low birth weight side and we were having a hard time finding something that would fit her tiny mouth.  These fit the bill!  They are nice and soft and she has no problem with them.  She is a breast fed baby and hasn't had any problem so far (introduced the paci around 3 weeks).,11/19/2013,-1,0
12710,us,34674845,r3tkeyfu6c905i,b004qzbeeg,907278451,oxo tot flip-in hamper,baby,5,0,0,n,n,lid too tight for hamper...,"my daughter got this off her baby registry and i helped her unpack it and do laundry for the new baby clothes. hamper is very sturdy, the colors are vibrant.  the only problem is the lid was so tight it caused the hamper to buckle in on the sides. if we hadn't already opened it and used it, i would have urged her to return it.<br /><br />update:  thanks to another reviewing informing me that the hamper lid goes on the inside, not the outside (duh!  can't believe i didn't figure that out...), i'm updating my review from 3 to 5 stars.  nice for a child or a baby because it holds lots of soiled clothes until you're ready to do laundry and the green and pink colors are very nice.  i like that you can toss your clothes on the lid and it drops right in without having to remove the cover.",3/14/2012,1,1
12730,us,34736021,r1e95841aaaeju,b00019299k,574727078,hampton 6 piece crib bedding set,baby,5,4,4,n,n,extremely pleased,"my husband and i fell in love with this bedding as soon as we saw it. we spent weeks trying to find a bedding for our upcoming son and this, to us, is perfect. it passed the first wash/dryer test with pretty much no problems, all the seams and stuffing stayed in tact. one word for the wise is that the material on the sheet, dust ruffle, diaper hanger, and valance wrinkled in the wash badly, (because of the type of material) so expect to spend some time ironing when done (afterword i thought it may have been better to only wash those things the baby will come in contact with like the sheet and bumper pads and left the rest alone). i consider that a first time mom's live and learn experience. also be careful of shrinking which i did notice slightly with the dust ruffle only. <br /> <br />overall we are extremely happy with the product, its absolutely adorable  (it looks much better in person than in the pictures...which i thought were great!) for the quality and cost for this 6-piece set, i really dont think you can beat it.",4/8/2005,1,0
12731,us,34736021,rqy3xzxebfxph,b0001929a4,941529829,koala baby hampton nautical sailboat stripe musical crib mobile,baby,5,4,4,n,n,had no problems...,"my husband and i got this mobile to match the hampton bedding set and i have not experienced any of the problems mentioned by other reviewers.  <br /> <br />one thing to make note of however is that the assembly directions that come with the mobile are not for the exact model that this one is, so the instructions are not 100% accurate. there is actually less assembly required for this one since the hanging pieces are already attached to the fabric canopy, so all you do is fit the plastic hanger pieces together... (which you will want to do with caution as the picture illustration is backward to how it really has to go together and if you dont pay close attention you could try to force it in wrong and break it). if your crib has wide top railings or round top railings then this mobile will not work for you as the arm has a lip that helps secure it that will not work on wide sections of railing. <br /> <br />i still rate this a 5 because for us we had no problems at all and it really is a beautiful mobile.",4/8/2005,1,1
12745,US,34797076,RI15GR3HFZYVI,B006G9F978,540487761,"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, rounded nipple",Baby,5,1,1,N,Y,Love these pacifiers!,"Our son had used the silicon pacifiers previously, until we discovered this natural rubber pacifier. I was nervous that he would reject them because he had been using the other ones for almost a year. He took to them, to my surprise and happiness, without a single problem! We love them!!",3/11/2013,1,0
12811,US,34953497,R2CDI6Y5AW4ZJH,B00BI2V7JW,515907812,nuby paci cradle pacifier box,Baby,5,6,6,N,Y,"Awesome, Awesome, Must read to know why this is not less than 5 stars!I","I purchased this for our Nuby Soothie pacifiers. I read the reviews and was a bit concerned with many reviews saying that it was very difficult to open, some saying impossible. I was concerned as I have Fibromyalgia and can hardly open jars, heavy doors and other things with my hands. I took the chance and bought one, hey it was only $3.99 with free shipping! When I received the case I immediately went to open it with the provided latch and yes it was difficult but I found a more than easier way to open the case. If you squeeze the two sides of the case, it instantly pops open. I barely have to put pressure on the case and its quickly open. Yes, I realize the latch should be easy to open but I found this way worked and seems to be a great way. This easily fits two soothie pacifiers in the case. The clip is a little flimsy but I believe it's made that way so you can clip it on nearly anywhere. I think an improvement would be an actual caribeanner clip to ensure it doesn't fall off. Although I have not had the problem of it falling off. It's so wonderful I purchased another one!",1/6/2015,1,1
12826,us,35005540,rxaoxdvpaj0iv,b005fpt51k,555425298,ibaby monitor m3 wifi digital video monitor with night vision and two-way audio for iphone and android,baby,5,3,5,n,y,fine by me,"had no problems with installation.  perhaps 20 mins.  software is as advertised. no bells and whistles, just a monitor for ios that works.  going to get a 2nd one.<br /><br />bought a 2nd one.  again no problems whatsoever. i can toggle between the cameras with the software by two finger swiping.  ez.",3/13/2012,1,0
12848,us,35076166,rxndo0y961ls,b008hcxiu2,888727752,britax back seat mirror,baby,4,0,0,n,y,simple!,i like simple and this is simple! it's a great mirror. only problem is it does tend to slip a bit...i need to adjust it often.,3/6/2015,1,1
12912,US,35264325,R1T3Q5VW53MGFZ,B00005C0KD,451617076,gerber first essentials 2 pack soft center latex pacifier,Baby,5,1,1,N,Y,Not the right size,"My daughter is in love with her pacifier and these are the only ones she'll take. We found them while on holiday to the US and bought what we thought was a good stock of them but now we're down to only 2!<br /> My problem with my order is that the size wasn't specified when I ordered and I was sent 0-6month pacifiers when I actually wanted the bigger type so she won't take these ones. So for me, it was a  waste of money sadly (lots of money because it was an international order and the shipping was expensive)<br />Not the fault of the seller, I must add.",9/2/2013,1,1
12915,US,35279061,R2BEO2EYY0PUD3,B008X6RH8Q,158540300,nuk pack of 8 sports pacifier,Baby,5,2,3,N,Y,Best pacifiers for our kids.,Used for all three kids. No problems. We bought age specific ones as they aged. We trusted them because of the design.,1/26/2013,1,0
12959,US,35472081,R3LZP7H6H27YUK,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,10,12,N,Y,She loves them!,"I don't really know what it is but my little one will only take these pacifiers. I tried pretty much every brand of pacis out there and the only ones she'll take are the ones shaped like the soothies. I love the fact that they are soft so if she rolls over them they won't hurt her.  At first I was worried cuz I thought the round shape covering her nose would be a problem, but now I see it doesn't block her nose at all and she seems very comfortable sucking on them.  I think these are just great.",1/6/2012,1,0
12960,us,35478512,r2kmseh5ci45z1,b00a7w0vly,152442837,kair air cushioned bath visor / shower visor /shampoo visor / shampoo shield / baby shower cap,baby,1,0,1,n,y,water leaks through onto face and into eyes,"i am very disappointed because this looked like the answer to my bath problems. unfortunately, water leaks through the sides and right into the eyes (no matter which way i have the visor).  i would not buy another one.",3/13/2014,0,1
12990,US,35558329,RLM5YUUNYUVQD,B001L2SA3A,364133280,philips avent bpa free night time pacifier,Baby,3,1,2,N,Y,OK pacifier,"My son is totally addicted to his sucker and had no problem switching to this in addition to his other brands. It has never glowed in the dark, though which is why I only gave 3 stars. The glow in the dark feature is the main reason why I bought this brand.",6/28/2010,-1,1
12997,us,35581431,rb0qnpcyharzo,b001om3yl0,688214543,"chicco ct0.6 capri lightweight stroller, topazio (discontinued by manufacturer)",baby,3,0,1,n,y,great for an umbrella stroller,"for what it is, it's great. better than any other umbrella stroller out there. my only big problems with it are that the handles are a bit wobbly and my feet do sometimes hit the wheels. i am not a fan of that at all. my main reason for buying this was the height, it's actually taller than my full size stroller, so i don't have to be bent so far over when pushing, but i do still have to lean a bit. i had no problems with my son fitting in the stroller and he is a pretty big boy. tall and a bit chubby, but he had no problem fitting in the stoller at all. the straps adjust so he will definitely fit in this thing for a while, which is awesome. i just wish there weren't so much wobble in the handles and i didn't step on the wheels.",8/9/2011,-1,0
13028,us,35662649,r3d237nhh8gp5t,b000ge1mei,698710404,mommy's helper toilet seat lid-lok,baby,5,0,0,n,y,hard for baby but easy for older toddler,"works great! easy to install and keeps our baby out, but our older toddler is able to open and close it on his own. when we bought this we had forgotten that our older toddler actually would need to be able to open it since he's potty trained. well no problem, he was able to learn it in 10 minutes. well worth the money to keep our baby's curious hands out of the dang toilet water!",8/22/2014,1,0
13087,us,35893437,r2sz29h7i8m45l,b001gq2rw6,62545643,fisher-price precious planet potty,baby,5,0,0,n,n,excellent!,i've got twin girls and they love to potty on this seat.  the well is deep enough and even girls need the splash guard at times.  this has proven to be the best seat we own.  it's sturdy!  it doesn't tip over!  it's tall enough!  we actually use this in our van because i encourage the girls to potty before we go in somewhere so they aren't subjected to nasty public restrooms.  even with driving it while there's still pee inside isn't a problem.  it's never tipped or spilled!,8/9/2011,-1,1
13121,us,35992329,r3rhly54jetdp0,b00c8700zs,217051824,"britax b-agile stroller, peacock (prior model)",baby,4,2,3,n,y,best stroller in the market!,"i bought a different stroller before my baby was born, which was so bulky i could not carry it, especially after having a c section. i bought this stroller coz its light weight. it's amazing and comfortable for the baby. only problem is u have to buy extra organizer and snack tray which wud actually make the stroller costlier than they list because u cannot live without those two. also the storage space below the seat is small and my diaper bag can never fit there. but still i love this lightweight stroller, which makes life much easier.",9/3/2013,1,0
13131,US,36018559,R229JP9G8EBZNO,B001I3OE3C,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,3,1,2,N,Y,Hits his nose,These are great because they have a cap. However if your child has a small face then beware that they will hit his nose - this isn't huge problem but the plastic does rub and make his nostrils red. I would like this better if the cutout for his nose was larger and didn't rub. My child is 1 month old.,5/23/2011,1,0
13159,us,36159232,r37pmsl8csdl67,b00j7icka4,424995668,lorexbaby lbn511 little link hd wi-fi video baby monitor (discontinued by manufacturer),baby,4,0,2,y,n,great baby monitor,"this is a really nice camera. setting it up was very easy, got the app and i was ready to check it out.<br /><br />i first tried the night time and was able to see when the baby turned around, it activated itself. i was able to talk to the baby and soothe him without having to go upstairs. i then played one of the lullabies and the baby fell asleep again.<br /><br />you will need to have wifi installed in your house to better utilize this product. we have wired and wifi so we had no problems but for those with no wifi this product will use your data plan.<br /><br />i liked the product but with the current price there are other cheaper alternatives in the market.",4/24/2014,1,1
13164,us,36173115,r1y4ksyta8fls7,b003oh0w90,505017832,britax universal infant car seat adapter,baby,3,1,2,n,y,okay if you don't care about the canopy,"i bought this for use with my existing b-agile stroller and chicco keyfit 30 carseat.  my first child was born before the b-agile stroller came out (i used a baby trend frame to cart him around for the first 6 months).  with my second child now who is 2 months old currently, i want to be able to take walks in the neighborhood with the better ride which the b-agile stroller provides.<br /><br />pros<br />-installs very easily and seems sturdy<br />-chicco carseat clicks into the adapter just like the car seat base so you know you have inserted it properly<br /><br />cons<br />-i verified this with britax customer service, but the canopy of the b-agile stroller cannot open fully (only the first segment with the mesh window will open).  this is a problem for any carseat which is too wide because it blocks the other segments from opening.  this to me is a real con because as chicco carseat owners know, the canopy is skimpy.  it was important to me to be able to shield my baby better with a combo of the two canopies.<br />-b-agile stroller much harder to steer with a carseat inserted because it quite top heavy",2/26/2014,-1,0
13168,US,36183999,R3DMCN2RNF7IZY,B0030EH8OO,479786979,"Contours Lite Stroller, Tangerine (Discontinued by Manufacturer)",Baby,4,0,0,N,Y,Great stroller!,"I have the Chicco Cortina travel system and that stoller is very hard to maneuver - it is big and also not easy to control. This Contours Lite Stroller is awesome - lightweight and so easy to control.  I can push it one-handed and easily turn it, which is great when going in or out of a heavy swinging door (like at the doctor's office). Great storage underneath. Pretty easy to adjust up and recline down, although harder to push up with a baby in it.  I have 4 main complaints:  - The strap between the baby's legs is a simple narrow strap so it kind of digs into him. He is cushioned by a diaper, but he is definitely applying pressure to the strap because the back always forces the baby to be semi-reclined  - only a single cup holder for the parent - no place to put keys, phone, etc. I bought a separate caddy [[ASIN:B000SMWUPS Sunshine Kids Stroller Accessory Buggy Buddy]] that velcros onto the handlebar and that works well, but that was an extra $15 or so.  - The canopy sort of snaps open because it resists opening and then all of a sudden opens. Same with closing, but slightly less dramatic snap. When my baby is sleeping, I hate to be opening or closing the canopy since it's so loud. But my baby generally sleeps though it so it's not much of a problem.  - The shoulder straps are difficult to adjust, or at least I haven't figured out how to do it. If you can't just grab something and intuitively figure out how to adjust it, it's not a good design.  The price is great ($54 or so) and it is light and easy to maneuver, so it generally suits my purposes. I may add padding to the crotch strap as my baby gets older.",12/4/2011,1,0
13216,US,36318954,R3VXSMG9HLE4PR,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,1,2,N,Y,Almost as crucial as special blanket,"My wife & I were given a Clifford version of this as a gift. As we started to lose track of clifford, from the car, crib, grandparents house etc., I knew that I had to grab a new one.<br /><br />The WubbaNub is great. Soft animal for my baby to rub her fingers on, while soothing binky to help her sleep or relax.<br /><br />Some complain that the binky doesnt detach, and it's not safe to wash - however hand washing the binky and animal is acceptable. If  you want a detached binky do not buy this.<br /><br />If you know what you want, and what your kid likes, this is perfect. I will be getting more of these for my baby & any future kids I have/ my family or friends have. No doubts, or problems at all.",1/6/2014,1,0
13239,US,36428679,RIVJBVW28U6SC,B00EM5CLUQ,849256353,"mam mini-air orthodontic pacifier, boy, 0-6 months, 2-count",Baby,4,0,0,N,Y,Good basic Pacifier.,Good product. Can get them much cheaper via baby store with a coupon. Also prefer the 'Perfect&#34; version to avoid dental problems but these do the trick when your looking for one of the twenty pacifiers you have lost all over the house.,11/17/2014,-1,0
13248,US,36449783,RK72WA0QWDY8M,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,love this product!,my 4 month old had problems holding in pacifier during sleeping and we had to get up multiple times during the night to put pactifier in...this product stays in much better than a regular pactifier and she loves it! it puts her right to sleep...and now she can put it in herself!,3/26/2014,1,0
13251,US,36461161,R2PS8ZFD80Q4B6,B00EVK5S0W,218530709,"philips avent translucent orthodontic infant pacifier, 0-6 months",Baby,3,0,0,N,N,Not bad..,"Not bad... didn't cause any &#34;nipple confusion&#34; for us and she'll take them into her mouth without a problem, the only thing I don't like is the handle. She is constantly accidentally hooking a finger around it pulling it out of her mouth.",9/17/2014,-1,0
13320,us,36657140,rco1xqhu968kr,b008kg5r6i,404815841,"mybaby soundspa lullaby sound machine and projector, myb-s300",baby,1,33,36,n,n,"poor quality, not worth it","it's a great product while it works, which is about a few months at best. like all the other negative reviews, we exchanged this item every few months because the projector stopped working properly. there's clearly a problem in the parts/design.",1/12/2014,-1,1
