,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
11236,us,29708454,r3i1epn81ghe8z,b002q0y8qo,874230558,"babybjorn baby carrier original, walnut, organic (discontinued by manufacturer)",baby,3,0,0,n,y,... first time mother i didn't know what is a good carrier but i found this brand at the local ...,as a first time mother i didn't know what is a good carrier but i found this brand at the local store and decide to order it online since they have the nicer color. i rarely used it since it doesn't seem to support the baby wight too well. i could only have my baby in this for a short period as my back and shoulders would hurt. look wise it looks great but not really the best to carry baby around for long period of time.,12/29/2014,1,0
11252,US,29762037,R2PHDSUDL3JRUK,B0000ARQHL,170912782,Eddie Bauer&#174; High&#45;Back Booster,Baby,1,0,14,N,N,Do Your Research!!!!!!,"Do your research before buying this seat!!! Consumer Reports specifically recommends not choosing this seat. They say that when used as a booster, the seat belt guides do not allow the seat belt to move freely. The Cosco Summit high Back Booster is better, and totally recommended by CR. There is also an Eddie Bauer version for those wanting a nicer fabric.",4/8/2005,1,1
11282,US,29850335,R2TNLZ2RE7QOJO,B00067AUNY,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",Baby,5,0,0,N,Y,SLEEP TIGHT BABY,I purchased this bear for a friend whose granddaughter had a baby who was not sleeping. The sound of this bear sounds very much like the womb sound. The bear is very well made and a nice size. The baby isn't sleeping much better but this doesn't mean that another baby would react much differently.,2/18/2015,-1,0
11302,us,29914076,r2kkq3hzu6mee1,b005xj2vgy,541195442,graco contempo highchair,baby,5,4,4,n,y,a very nice foldup high chair.,this is a very nice high chair.  babies sit very comfortable in it.  the tray is easy to handle and the chair itself fold up nice and neat.  stands by itself and can be stored very easily.  i was very impressed with how easy it unfolds and folds up.  the wheels make it very portable and the adjustable seat height is nice.  i cannot find anything about it that i don't like and our grandson seems to feel the same way! :),11/20/2013,1,0
11308,us,29929940,r3jrre7szapvv0,b00lp97y04,401122802,kent canvas wall art - set of 3,baby,5,0,0,n,n,super cute little art pieces,"super cute little art pieces. even though our nursery is a green, blue and brown color scheme- these canvas art pieces still fit in really nicely. the colors aren't too bold and the cuteness of dogs on planes catches your attention without loud colors being thrown at you and ruining the color scheme. they are not too small but not too large so they were easy to affix onto the walls without drilling. we used some hooks fixed with wall tape and they secured great! this is probably my boyfriend's favorite nursery item that i have bought!<br /><br />i received these canvas art pieces at a discount for testing purposes.",8/18/2015,1,0
11353,us,30066755,r2y7fqc6i07u4m,b00ahvr4om,51820128,graco pack 'n play element playard,baby,5,0,0,n,y,i love the diaper changing table,"i bought this pack n play to keep at my house for my grandbabies. i love the diaper changing table, it comes off very easily it doesn't fold over like most pack n plays. that is a nice feature.",12/27/2014,1,0
11358,US,30084178,R16KNBL0MYN1RH,B00BQYVQWU,704914555,"motorola wireless 2.4 ghz video baby monitor with 2.4 color lcd screen, infrared night vision and remote camera pan",baby,4,0,1,y,n,nice monitor,"the motorola has some real nice features to it. i like being able to pan across part of the room. zooming in and out is helpful as well. the night vision leaves some to be desired, but perhaps it's just me getting used to the device. the lcd screen and handheld monitor are nice to walk around the house with. all in all it's a good product and, if you want to keep an eye on your little one, this is the product for you. i highly recommend it.",9/30/2013,-1,1
11363,US,30102040,R3L3UGUN6CNOFB,B005QPE0W8,343148814,the first years gumdrop newborn pacifier,Baby,5,0,0,N,Y,Great product,These were recommended to me by a nurse and they are great - they are smaller and nicer on my daughter's face!  They hold up wonderfully and the six pack is perfect!,8/19/2013,1,0
11388,US,30192632,R1B1KBPO66TQNX,B004JU0H6O,153481256,"dream on me 3 playard mattress, white",baby,5,0,0,n,y,fits our graco cuddle cove pack n play,we wanted a nicer mattress for baby in the bassinet portion of our graco cuddle cove pack n play. this fits snugly and provides firm support for baby. good price!,4/16/2014,1,1
11395,US,30206298,R227SL23TJJDO1,B00TEE14NA,765094703,"oh! baby庐 2015, gift basket, special newborn set high quality plush bear and blanket, exclusive pacifier box, burp cloth, mittens, socks, body suit and legging. including gift card",Baby,5,0,0,N,N,This was a great gift to give for baby shower as it had ...,This was a great gift to give for baby shower as it had everything a new mommy will need. all the products included are useful and the quality is very nice and soft.will help out in getting prepared for the bundle of joy. my friend loved it!,4/23/2015,1,0
11396,US,30212946,R3094PMUE0HN4B,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,4,0,0,N,Y,Great product,"These are so nice. Makes find the pacifier easy. Also, easier if you have reach back in car seat to give back to baby. Kids love it as a lovie too.",7/16/2015,1,0
11404,us,30234927,r1ktjzlg2ngdka,b005pfe2ek,528658855,"the first years jet stroller, butterfly (discontinued by manufacturer)",baby,4,0,0,n,y,pleased grandma,i ordered this stroller for my grandaughter and she loves it. the hood and extra pouch was a nice touch but i really like the idea of having the basket underneath to carry the diaper bag. this is a light weight easy to use (especially lifting in and out of the car) umbrella stroller with the conveinances of a large stroller. the only complant i might have is that the backrest could be just a little higher but it still works fine. grandmas if you want an easy stroller for your grandkids this is the one to have.,8/12/2012,1,1
11407,US,30238476,R2DTLHGRQ46H8J,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,4,0,0,N,Y,Great! But needs more binky options.,"This is a fun product. My son takes this binky pretty well. He's not to the age yet where he can find it in his crib on his own, but with him sleeping in a bassinet next to me, it's easy for me to find in the dark. This is the only binky I use for him at night since with the weight of the stuffed animal, it will stay in his mouth much better. Therefore, more sleep for baby & mommy!  The reason I'm rating it 4 stars is due to the fact that they only offer it with the soothie binky.  My son prefers the gumdrop ones. Would be nice if the wubbanubs were offered with a variety of pacifiers since they are not detachable.",2/12/2014,-1,0
11423,us,30315298,r2q1f1coo483t4,b0052elfhg,591489651,petit collage wall decal train,baby,5,3,3,n,y,"so pretty, easy to put up, lasts well","these decals are so great. pretty colors and textures, they're a lot of fun to look at and walk the line nicely between realism, art, and cheerfulness. they aren't cartoony, which i really appreciate. i wish there was also a digger, but this set is pretty great for my vehicle-obsessed three year old. easy to install, and still stuck tight three months later. we also got the set with planes, helicopters, hot air balloons and a blimp, love that one too.  -- updating after 2 years: these are still on the wall more than two years later. i love them, and they have grown up really well from age 3.5 to 5.5.",7/6/2013,1,0
11439,US,30348218,R3I4SUX3EM8D4Q,B00DYOQNKU,334562668,"mam newborn start orthodontic pacifier, girl, 0+ months, 2-count",Baby,4,17,19,N,N,"It's Not Perfect, BUT Babies Love This Paci...","I got this as a shower gift from an friend and experienced mom of two. She said that it was the only paci that her two boys would take when they were newborns...that other paci's were too big/long and caused them to gag or wouldn't stay in their mouth.<br /><br />Boy was she right!!! I tried one of those green soothie paci's on my daughter and they popped right out of her mouth...she couldn't grip them at all. Then we tried playtex most like mother paci...way too long, hard to keep in the mouth and my daughter did't like the odd shape. First time moms- be ready try out several different paci's/teethers on your baby, every baby is different and will prefer different things. ;-)<br /><br />Mam works well, here are some pro's...<br /><br />-Baby loves it<br />-they are small and don't gag baby<br />-cute<br />-offer a variety of designs (even offer gender neutral)<br />-they come with a nice paci storage box.<br />-The shape is easy for my daughter to grip and put back in her mouth on her own (since around 4/5 months).<br /><br />We're already onto the next size now that she's 8 months and all is well.<br /><br />A five star product from baby's perspective, one star deduction (from Mom's perspective) for the following reasons...<br /><br />A few minor cons...<br /><br />#1 it doesn't have a blowhole in the front (like the playtex one) to squirt out water that accumulates from washing...which makes me worry about germs/hygiene<br /><br />#2 it is made from three pieces (nipple, face shield, and knob) which is a safety concern (it is recommended to buy only 1 piece constructed paci's (like the soothie) in case parts fail and come apart it could be a choking hazard<br /><br />#3 Not sure about quality of the painted on designs and plastic of the knob on the front...they scratch right off and look used after a few days of normal use...also once she started teething she would chew on the opposite side of the paci and could scratch that softer plastic too much with her teeth (it's too soft). Packaging states that it's all BPA-free.<br /><br />#4 Face shield was a bit too high on the top and used to hit the corners of her nose a little when she sucked...nothing too bothersome though.",10/3/2013,0,0
11466,us,30416499,r1r9ec4rl7fl47,b0038jdvcy,642672393,oxo tot soap dispensing bottle brush,baby,5,0,0,n,n,"nice brush, nice looking",we are very happy with this product. it looks good and is very effective at cleaning the bottles. its nice to have a brush specifically for the bottles so the food scrapings from other dishes doesn't taint the bottles.,1/8/2013,1,1
11489,us,30472254,r20n781dkskflc,b00mojwoli,285625145,graco fastaction fold duo click connect stroller,baby,5,5,8,y,n,"finally.....a lightweight, easy-fold, double stroller that fits through doors and does not cost an arm and a leg!!!!","love this stroller!!! the best part about it is that it is a side-by-side that fits through doorways! it is very lightweight (for a double) and is super easy to fold and stow. when 2 kiddos are in, the weight is well distributed underneath you and it wheels around very nicely. i know there are many other strollers out there that cost way more and may have more advantages, but this is really all you need and it is a great price!!!!",12/27/2014,1,1
11505,US,30510663,R1H4JIXWU1FBHR,B0033WRTA6,710299720,"mam 2 pack original silicone pacifier, 6+ months, colors may vary (discontinued by manufacturer)",Baby,4,1,2,N,Y,Great product but no selection,"These really are the best pacifiers for toddlers and much nicer than NUK (at least according to my little brother).  The MAM pacifiers are round on both sides of the nub, while the NUK pacifiers tend to have a flat side to rest on your tongue, however it's really a personal preference, so I'd try both with your little one to see which one they like more.  Like other reviewers though, I'm disappointed that it's impossible to choose colors or at least themes!",12/29/2010,1,0
11546,US,30668820,R30U7BEICJ6663,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,4,0,0,N,Y,Almost Perfect.,"Our LO hated all pacifiers but for whatever the reason he took to this one.  I have other Soothies but he loves his WbbaNub best! He was able to to grasp him at 3 weeks and the puppy stayed put on his chest while he slept in the swing or in his bouncer.  My only complaint is that he pacifier doesn't detach.  Cleaning hasn't been an issue...I've run it through the dishwasher and washing machine and it's held up nicely.  It would be nice to change out the pacifier for a different type/age range.  Other than that, it's perfect!",7/10/2014,1,1
11563,US,30719866,R2S1OOYFT4Z78F,B007GUI0CM,417797815,"philips avent soothie pacifier, 0-3 months, 6 pack",Baby,5,2,2,N,N,a favorite,"no hard shield, soothing for baby to suck. One piece so it can't come apart. Base is very nice for teething babies to chew. Doesn't leave marks on baby's face when sucking or if they fall asleep on it. Easy to sterilize.",11/26/2012,-1,1
11574,us,30761212,r65119fonw6rl,b00b7m7cla,671775617,brica deluxe kick mat,baby,5,0,0,n,y,decent quality,cheap price but really protect the nice leather seats in our honda pilot. pretty inexpensive for two. my kids can't seem to keep their feet off the seats no matter how many times you tell them. this was an easy solution to keeping the seats looking new.,10/4/2013,1,0
11581,us,30790986,r2f202lvi0v95m,b002bxomjy,782079575,sesame 2 count  sheet set,baby,5,0,1,n,y,great quality! love this!,"the first thing i noticed was how soft it all was, right out of the packaging. i rarely write reviews but had to make sure to write one about this set. it was very soft, and i love the fact the top flat sheet has bottom edging so it doesn't just get kicked off by the little ones. almost like a half-fitted sheet, very nice. any kid that loves sesame street or elmo will love this set, my little man loves elmo and i love the fact one side of the pillow cover has a big picture of elmo (the other side is cookie monster) it is not all elmo though, so if you are looking for just him it's not for you. but there is sufficient elmo that my little guy loves it. :)",8/29/2012,1,0
11665,us,31068534,r3og03jh4y7iix,b003hs5jmq,878438642,"skip hop zoo toddler kids insulated backpack otis owl, 12-inches, blue",baby,5,1,1,n,y,perfect size for kindergarten,"this backpack is adorable, and although she hasn't started using it daily, it seems to me that the quality is great. i'll update review if that proves to be incorrect. the colours are really nice and the size is perfect for the matching lunch bag and a few workbooks to fit in. if you need much more than that to go in this wouldn't be a great option. it couldn't fit a full size binder from what i can tell. if you need to carry a full size file folder (8.5\\ x 11\\) then this is not a great option. it's rounded top makes it too small to hold that size of item.",8/28/2013,-1,1
11679,US,31134211,R1TMT6JE7T89EB,B0028H3ACS,380619977,wubbanub tabby kitten pacifier,Baby,5,0,0,N,Y,Love it,My daughter loves her WubbaNub. And it is so nice that I don't have to search for her binkie anymore.,3/8/2013,1,0
11710,US,31265600,R12XEC6LKVTSBN,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,1,N,Y,great bobo,My baby boy loves these. He uses them all the time. When he wakes up in the middle of the night i give him the pacifier and he goes right back to sleep. Also when he is crying he stops crying when i give him the pacifier. Its also nice that it glows. Highly recommend to all mommies with babies. These are the only pacifiers that my baby liked. I bought him other pacifiers from other brands and he doesn't like them. These are the only ones so far that he likes.,11/5/2014,1,0
11723,US,31302915,R3CJZYMUV787VV,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,5,0,0,N,Y,Great bottle set!,"This MAM gift set is nice! We don't use the binky, but these bottles are great. There are 2 smaller bottles with size 1 nipples and 2 larger bottle with size 2 nipples. The only issue I have with MAM bottles is when warming he milk, it tends to leak, so we now have to use a different bottle to warm the milk and transfer it to these bottles. The baby likes it so we are happy.",7/25/2015,1,1
11725,US,31309013,R2U5JGDXLSPVL8,B0017I79X0,148951957,gerber natural flex silicone pacifier 2/ pk - pink and green,Baby,5,0,0,N,Y,The perfect pacifier!!,Thus is my third little one who loves these pacifiers!  The flex design is awesome! Mimics nursing nicely.,12/5/2014,1,0
11764,us,31441403,r2paf7dizprt00,b005liemv4,911531413,"mobi glomate color changing cuddle-n-curry portable / rechargeable baby night light / play light, soft to touch lights up blue, green, red, rainbow & dimmer",baby,5,1,1,n,y,great portable light,so this has served a couple of different purposes already!<br /><br />one - we used it at the hospital. with the nurses coming in and out through the night this made it easier without having to turn on the room lights and check on the baby.<br />two - our child is sleeping in the bassinet /play pen for the first few weeks in our room. its great to throw it into the corner of the play pen and check up on him without having to turn on the lights.<br />other intended uses- we plan to use this for traveling too. its small enough to take anywhere. i think its more permanent home will be by the changing pad to change him at night.<br /><br />pro's<br />- great battery life so far. lasts a full night.<br />- like the different colors. except maybe the red but green and blue are nice.<br />- cool to the touch.<br /><br />cons<br />- i wish the timer feature could be changed. then again i haven't looked back at the instructions to see if that is possible,7/6/2013,-1,0
11783,US,31493662,R1IQDQ0FQGTRSI,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,4,0,0,N,Y,Elephant is cute but not practical.,"Huge fan of these. However, the elephant doesn't lay on baby's chest as nicely as some of the others. Doesn't stay put very well.",2/13/2015,0,0
11788,US,31508547,R1WE3Z4T1ONQ4O,B003LQSNTA,294255492,binkibear original brown with jollypop pacifier newborn orange,Baby,4,0,0,N,Y,Mom-approved.,I like this model. My son has not taken to it.<br />I like that it will universally fit any binky with. It's washable. No button eyes.<br />It's perfect.<br />I will keep trying to get my son to like it. It will make a nice transitional object when it's time to get rid of the binky.,11/8/2013,1,0
11801,us,31561206,r3mcebyu2nq87e,b005p5d7g4,647697912,baby einstein discovering music activity table,baby,4,0,0,n,y,nice toy,its a nice toy....lotsa lights and good music..one complaint- volume is low. otherwise i like it and my baby plays with it everyday.,7/6/2013,1,0
11848,US,31726919,R23DIW6PXC6YTV,B001PRHXA2,308287733,gerber naturalflex silicone pacifier - pink-green,Baby,5,2,4,N,N,nipple supposed to flex like breast for breastfed babies,My son seems to like this style pacifier the best so I went out and bought two more packages.  They come in pink & green or blue & green. (Buy them in the store though if you can find them.  I got mine at Target for $3.49/ two pack.)  I like that they are very easy to clean.  I will either run them through the dishwasher or in our microwave steam sterilizer to clean.  They do not come apart and it is nice to have a small handle to grab onto them or clip a pacifier tether onto it.  They do not wrap around my son's face like other brands and they have big air vents to keep from having too much moisture up against his face.,4/29/2009,1,1
11910,us,31976204,r2dvz1g4k1p9le,b001i463g2,16648479,joovy room portable playard,baby,5,0,0,n,y,love the joovy room2 play yard,"this play yard was even nicer than i expected. you can see the 4 legs for support, but there is also more built in support underneath.  the construction is heavy duty yet not heavy.  setup takes less than a minute and there is lots of play room.  you could easily put more than one child in the play yard and still have plenty of room for toys. it also comes with a nice soft cotton blend sheet. this play yard is the best quality i have seen and i am very pleased.",3/18/2012,1,1
11915,US,31988331,R3O00SHD0HWA8W,B00EN0ON5G,869545112,wubbanub infant plush pacifier - limited edition set,Baby,5,1,1,N,Y,We 鉂?WubbaNubs!,"I purchased this product after using the Phillips Avent Soothie Pacifiers for my little daughter. They are the only pacifiers she has ever taken. It's also the kind they gave her while she was in the NICU at the hospital. I am so glad someone came up with this idea!<br /><br />We love all 3 of these cute animals! The giraffe has cute sewn bubbles in different colors on her, the kitten is nice bright hot pink, and the safari puppy has a cute leopard print underside & knotted tail.<br /><br />Pros:<br />1. Cute animals for girls ~ all made of pink!<br />2. Easy to keep track of - easy to see in a dark bedroom at night & also when you are holding the baby, they are much easier to grab as they are falling than a Paci alone<br />3. Stays in better than a Soothie Paci by itself - we often prop the animal on her chest and she seems to love holding on to the soft stuffed animal & can even sometimes push it back into her own mouth (and she's only 10 weeks!)<br /><br />Cons:<br />1. Tedious cleaning - I usually wash them on gentle in the washing machine but worry about my daughter ingesting detergent residue so I usually then wash off the pacifier top with a pacifier wipe<br />2. Falls out - not as much as when it's only the pacifier - could just be my daughters tongue pushing it out or something but I think worth mentioning",10/8/2013,1,0
11923,us,31995132,r3o1s053x1u2i5,b004399af0,892896348,john deere 21x42 nap mat,Baby,4,0,0,N,Y,Four Stars,nice size for pre schooler age 3-4.,9/7/2014,1,0
11940,US,32057449,R2N60ETEVAZVTO,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,1,2,N,Y,Baby's Best Friend!,Our 3 month old LOVES her lambie! We always have it with us and she even holds onto it when she doesn't want the binky in her mouth. The little legs make it easy for her to grab onto... It's a nice little security item for her. Obviously a plus that lambie helps to keep the binky from falling to the ground.,11/22/2013,-1,1
11949,us,32080670,r3rse7ve043cnl,b000wjncx6,337883289,graco lovin hug easy entry open top curved frame swing,baby,5,49,51,n,n,love this swing,"i bought a second hand swing at a thrift store and used it every day for about a month before the motor died; our baby loves to swing for naps and when i'm showering, cooking or otherwise can't hold her.  i immediately began researching for a new swing and ordered this one sunday night.  the swing arrived the following friday afternoon. she and we love this swing!       our baby is 12 lbs, 24 inches, 11 weeks old.  the seat is deep so we have to put a little pillow in the bottom for her to sit on, otherwise she slides forward and is too slumped to be comfortable.  i'm glad the swing is deep because she'll be able to use it as she grows.  i've read reviews that said the tray is hard to open and makes a loud noise; i find the tray easy to open with one hand and it's very quiet if you're careful.  if you're in a hurry it does make a snapping sound as it clicks into place.  we ditched the mobile because it interferes with the swinging arm (as someone else noted in his review) and the toys are directly over the baby's head where she can't see them anyway.  will have to think of a solution when baby really starts noticing toys.    the swing has 6 settings; we use the high setting to calm her and help her get to sleep as recommended by dr.karp in \\happiest baby on the block\\, then put the swing on a low setting while she sleeps.  the swing has a timer option but if you don't use the timer, it doesn't automatically shut off as other swings do. we like that it works continuously since she sleeps in the swing at night (right beside my side of the bed where i hear her every sniff and sigh). she was sleeping five hours at a time in her co-sleeper but in the swing she sleeps up to 12 hours with one night-time feeding.       i feel comfortable letting her sleep in the swing since we swaddle her tightly (also rec. by karp) and the swing is deep as noted above.  we don't use the complicated 5 point straps since we swaddle her and use the tray for restraint.  even when she isn't swaddled we feel safe leaving her unstrapped (with an adult monitoring in the same room) and she is very active--always kicking and flailing her arms while awake.  she can't turn herself over yet though, so we may have to use the straps later.  another reason we feel safe letting her sleep in the swing is that even with poor neck strength at this age, her head doesn't flop forward even on the highest setting.  i haven't had to adjust the swing back so can't comment on that; when we first put it together she reclined nicely in it.     i'm thrilled so far with the battery life.  we've been using the swing every day and night for nine days now; we frequently use the high setting and the batteries show no sign of slowing.    others have commented that the music is boring and \\nature sounds\\ are horrible.  they are.  we don't use the music since she doesn't seem to care about it and we'd be better off turning on a cd of classical music instead.  we don't use the nature sounds either since we use a floor fan for white noise that she likes, but in defense of graco (whether they planned this or not) karp points out that babies love white noise which is what the \\nature sounds\\ sound like.  white noise is similar to what baby hears in the womb--a loud shhhhhh as blood rushes through mother's circulatory system.     the swing is very quiet even on the high setting; as i said she sleeps in it beside me and i'm a light sleeper.      while the swing is bulky, i'm still able to pick it up and move it daily from bedroom to living room to kitchen without too much trouble.  it's bulky but not heavy.  the legs do fold for storage.    so the cons for us---mobile is useless, have to push \\off\\ button up to six times to get the swing to stop swinging, straps are laughably complicated---maybe to prevent older children from removing baby before mom has a chance to notice??  maybe to prevent lawsuits??        pros for us---deep, large, comfy seat; weight limit 30lbs instead of more common 25lbs; removable head immobilizer; quiet, easy to open tray; quiet motor; great speed settings; sturdy frame; fairly easy to move around house; no automatic shut off; long battery life with frequent swing use; removable, washable swing cover; easy to put together (30 minutes tops); reliable name brand; price is great esp. with free super saver shipping; and of course the baby loves this swing!     if the swing ends up having a short lifetime, i'll update my review.",8/9/2008,1,0
11957,us,32107149,r7d1tqvjwqq8p,b009ma5vs0,219546688,honeysuckle breast pump bag 50ct.,baby,5,36,38,n,y,perfect!  better than medela and lansinoh bags.,"these bags made all of my wildest breastmilk pumping and storing dreams come true!  i would give them 6 or 7 stars.<br /><br />they combine all of the good features of the other brands into one product, with none of the flaws that the other products have.<br /><br />i love these bags!<br /><br />okay, so here's the low down on these:<br /><br />- this is the new version of honeysuckle's breastmilk bags, which are designed to be used with a pump--you just pump right into them.<br /><br />the bags have little holes on the top part, so that you can attach them to a pump adapter.  so, for the full experience, you need a pump adapter or two, which you can get by purchasing a pack of bags made by your pump's manufacturer.  i bought these medela bags: [[asin:b007pexokw medela pump & save breastmilk bags with easy-connect adapter - 50 ct]] because i have a medela pump.  i don't know if adapters are interchangeable between brands.  then, use the medela bags if you want, so that you're not wasting, and so that you know how wonderful these honeysuckle bags are when you start using them.  whether or not you use the bags, keep the little plastic adapters.<br /><br />then get some of these honeysuckle breast pump bags, and you'll see how perfect they are.<br /><br />medela vs. honeysuckle<br />all right, so here are the reasons that i like this bag better than the medela bags:<br />1. the plastic is not as rigid as the medela bags, yet it is still thick enough that you don't have to worry about it.<br />2. get this: the honeysuckle bags fit the medela easy adapter better than the medela bags do!  with the medela bags, you have to put them on at just the right angle, and it's kind of a tight fit.  then removing the bags after you've pumped is...well, interesting.  the honeysuckle bags are easy to put on, and they still stay put while you're pumping, but then they are easy to remove when you're done.<br />3. the honeysuckle bags can be stored flat in the freezer so that it is easier to store more, instead of having a bunch of squatty bags like the medela ones.  or, you can store them upright if you prefer.  another nice thing about storing them flat is that they defrost more quickly when you're ready to use them.<br />4. the honeysuckle bags can fit more milk.  they are marked to 6 oz (medela is marked to 5 oz), but since they can be stored flat, there is also just a bunch of extra space.  so, if you fill a little more it doesn't create any problem.  the medela bags get kind of messy if you put any more than 5 oz.<br />5. the honeysuckle bags have two seals.  medela only has one, and it doesn't always seal perfectly.<br />6. the honeysuckle bags are much, much less expensive than medela bags: right now (based on the cost of packs of 50 bags on amazon) honeysuckle bags are about 23 cents each and medela bags are 40 cents each.  so, medela bags are almost double the cost of honeysuckle bags.<br /><br />those are the things that come to mind.<br /><br />lansinoh vs. honeysuckle<br />1. the lansinoh bags cannot attach to a pump directly.  so, you either have to pump into something else first or hold the bag the whole time you pump.<br />2. the seams on the lansinoh bags are thin--honeysuckle's seams are very thick, so you really don't have to worry about them splitting at all.<br />3. lansinoh bags are meant to be stored flat, which is great, but they are awkward to try to stand up (when you're filling them or actually using them). honeysuckle bags can also be stored flat, but they have a special bottom of the bag that makes it so that it can stand up well too.<br />4. lansinoh bags are partially sealed at the top, which is supposed to reassure us that the bags are sterile.  honeysuckle bags are completely sealed at the top, which is much more reassuring.<br />5. the label area on lansinoh bags is upside down (so that they are right-side up while in the freezer, maybe?).  regular honeysuckle bags have the writing right-side up, which i think is nice---but! these pump bags have no writing, so you can do your own thing, and if you want to put it right-side up or upside down, either will work.<br />6. lansinoh bags are considered the cheap brand; right now on amazon each bag works out to about 21 cents.  at only 23 cents each right now, honeysuckle bags are very comparable in price, while the quality is far superior.<br /><br />i am aware that there are a few other brands of bags out there, but i haven't tried them.  i started with medela bags, switched to lansinoh but didn't even finish the package of those, switched back to medela, started buying non-pump honeysuckle bags--which are also very good, and just heard about these.  i won't be switching brands again, because i can't think of anything i would want to be different.<br /><br />if you're considering these bags, i definitely recommend that you buy them.  you won't regret it.  the only thing that is kind of a pain about them is that they are not available in any stores near me, so i have to get them online.  that just means i have to plan ahead a little, but i can handle that.  every time i order bags from honeysuckle (this was my third order), i have received them within a few days, so shipping time is also minimal.ice---but! these pump bags have no writing, so you can do your own thing, and if you want to put it right-side up or upside down, either will work.<br />6. lansinoh bags are considered the cheap brand; right now on amazon each bag works out to about 21 cents.  at only 23 cents each right now, honeysuckle bags are very comparable in price, while the quality is far superior.<br /><br />i am aware that there are a few other brands of bags out there, but i haven't tried them.  i started with medela bags, switched to lansinoh but didn't even finish the package of those, switched back to medela, started buying non-pump honeysuckle bags--which are also very good, and just heard about these.  i won't be switching brands again, because i can't think of anything i would want to be different.<br /><br />if you're considering these bags, i definitely recommend that you buy them.  you won't regret it.  the only thing that is kind of a pain about them is that they are not available in any stores near me, so i have to get them online.  that just means i have to plan ahead a little, but i can handle that.  every time i order bags from honeysuckle (this was my third order), i have received them within a few days, so shipping time is also minimal.",11/25/2012,-1,0
11979,us,32197818,r3a13ug817xfht,b00lk5j73u,449125124,"#1 back seat mirror - baby & mom rear view baby mirror - easily watch your precious child in-car - adjustable, convex and shatterproof glass",baby,5,0,0,n,y,pleased,"great mirror, nice a d big, can see baby much clearer now!",6/5/2015,1,0
11990,us,32228785,r16wpzdnbzfzyx,b009wgmk2e,380899654,"bedtime originals treasure island plush, whale wally",baby,5,0,0,n,y,whale,nice and soft just right to cuddle!,8/10/2014,1,0
12002,US,32280622,RXI30N5G6G9HJ,B00BQYVQWU,704914555,"motorola wireless 2.4 ghz video baby monitor with 2.4 color lcd screen, infrared night vision and remote camera pan",baby,3,5,8,y,n,firmly placed in the hall of replacement level devices,"with that pithy baseball analogy, i've summed up my thoughts on this item. it's neither spectacular, nor a horrible failure - it exceeds in a couple areas and falls completely on its face in others.<br /><br />pros:<br />- the daytime camera works very well. it's better than the lorex models i've used in the past, and the color lcd monitor is a nice feature. the tilt, pan, and zoom features are all acceptable, and let me move the view around the crib as needed.<br />- install was a snap. both have rechargeable batteries, so no need to be tethered to an ac adapter all the time. that's a good, parent friendly feature.<br /><br />cons:<br />- the night vision camera doesn't work. we have a night light in the room so we can see for those late night feedings - and it washes everything out. defeats the purpose of a video monitor (which is a bit of a silly concept in the first place) if it doesn't work at night, when a peep might let us get a quick glance and what the kids are doing.<br />- two different ac adapters. that's silly.",10/14/2013,1,0
12029,US,32346034,RV67YDUZ0OZ54,B0042SXOX6,747068001,baby fanatic nfl team pacifier 2 pack,Baby,5,0,0,N,Y,cute!,"Their nice, strong, easy to clean and boil, super cute and good to go for football season! great over all passys!",9/9/2011,1,0
12034,US,32367450,RW5PR5JTM0H3E,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,Best Product EVER!!!!,My little one LOVES these !! These are the best thing ever made. This is the only pacifier he will use. I think we have at least 4 wubbanubs:) I just ordered the lamb one for when he is baptized. These also wash very nice too! They are very easy to find in a diaper bag and when my little one wakes up he just puts it back in his mouth. He has no problem finding it. I don't know it we could live without it:)!!!!,3/13/2014,1,0
12052,US,32447651,RO64T9ZERHIQX,B001AVNK6E,93476192,natursutten bpa-free natural rubber pacifier,Baby,5,0,0,N,Y,fantastic design,"this is a wonderful pacifier, i'd recommend starting with this from the get go..my baby loves natural rubber pacifiers and won't touch the silicone ones, this has a nice one piece construct so its easy to keep clean.",12/5/2012,1,0
12063,us,32499128,ry0lkvzsa6okz,b002bsgwt2,850691659,luvable friends flannel receiving blankets,baby,5,0,0,n,y,five stars,"not s nice as i expected, but ok",11/4/2014,-1,0
