,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
8686,US,22342742,R3D2VNG1XXEW6,B004JU0H6O,153481256,"dream on me 3 playard mattress, white",baby,4,1,2,n,n,dream on me playard mattress,"good mattress for the money.  we bought this mattress for the occasional use of our chico playard, when we are traveling.  this mattress certainly made our baby more comfy than without it.  it's a little softer than her crib mattress because its not of the same quality, which was expected.  i would not recommend the mattress for everyday use but certainly works well for occasional use since i believe babies need more back support or firmer mattress.  i would not recommend that a baby sleep on this mattress if they cannot lift their head easily and rollover on their own.  my baby was over 8 months when we bought this so that is not a concern any longer.",1/5/2012,-1,0
8691,US,22351518,R30S829CN2Q9JP,B002UXQRK2,854993067,"gerber first essentials 2 pack natural flex pacifier, colors may vary (discontinued by manufacturer)",Baby,5,0,0,N,Y,gerber first essentials pacifier,"This is the only binky my grandson will use, we love it. It,s also durable<br />Like the idea of two binkies in the package",5/7/2013,1,0
8692,US,22354159,R32BTWK2OUQ0B8,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,Y,We love our WubbaNub Monkey,This is the only pacifier my daughter would use. We love our WubbaNub Monkey!,3/13/2015,1,0
8694,us,22365913,r3c6zsc3ta5zvx,b00am5ntis,590093485,little green pouch reusable food pouch - 6 oz - 4 ct,baby,5,0,0,n,y,five stars,great product! my daughter loves them for her yogurt.,4/14/2015,1,0
8702,US,22380843,RZA7U90V25OU2,B005WHQKDW,841997760,"Graco Classic Ride 50 Convertible Car Seat, Boyton",Baby,5,0,0,N,Y,Love Graco,We love Graco car seats. Keeps my almost 3 year old snug and safe. Has been washed a couple of times and still looks brand new.,2/6/2015,1,0
8703,US,22386442,RLNOL34VUP1L5,B006G9F8DI,454116188,"2 pack natursutten bpa free natural rubber pacifier, butterfly shield, orthodontic nipple",Baby,5,0,0,N,Y,nice,"These pacifiers are great.<br />Well made, rubbery.<br />My granddaughter loves them.<br />easy to clean.<br />I just wish they glowed in the dark..not easy to find if lost..lol<br />Would buy these again",10/29/2013,1,0
8710,US,22407531,R133FPRI6Y3RQT,B006BHSAB2,52203997,wubbanub pink bear infant pacifier,Baby,5,0,0,N,Y,Great Paci!,"My granddaughter loves this &#34;paci&#34; as she (8 mos.) can manipulate it, thereby keeping it handy at all times (mostly!) The legs and body of the bear do the trick!",4/30/2014,1,0
8711,US,22415009,RAJMVWFB7Y0UV,B001WAM98S,24160750,nuk 2 pack classic silicone bpa free fashion pacifier (colors may vary),Baby,5,1,1,N,Y,just GREAT,My baby has used nuk pacifiers since he was born. He loves them and I love its colors and designs. I feel very comfortable and secure with all NUK products.,6/19/2011,1,0
8713,US,22418020,RTJPP2PA0TA8L,B00DYOQNKU,334562668,"mam newborn start orthodontic pacifier, girl, 0+ months, 2-count",Baby,5,2,2,N,Y,I love it,I bought these for my daughter's baby she loves them. wants to get more. cant go wrong if you buy these.,2/18/2014,1,0
8716,US,22419114,R3T5A9OM50NFUG,B00AJF7QIK,572944212,wubbanub soft toy and pacifier,Baby,4,0,0,N,Y,love the pacifer,Very cute pacifer.my daughter loves her wubby it's very easy for her to find and pickup.easy to wash and holds up to cleaning.,5/29/2014,1,0
8717,us,22419985,r1jn7atbrj2x8r,b0007od8su,512799946,summer infant day and night handheld color video monitor with 1.8 screen - silver (discontinued by manufacturer),Baby,5,6,6,N,N,Best monitor ever!,This monitor my husband and I purchased after trying several others and returning them. We love this one cause you can watch everything the little one is doing. Its absolutly awesome. We have cordless phones and dsl and doesnt really interfere. Its the best monitor out there. You can walk around with it too! Its handheld. Its nice sized and great quality.,4/1/2006,1,1
8718,US,22422008,R5BKRSK93MHA2,B00793CZAE,572944212,"mary meyer wubbanub plush pacifier, lamb",Baby,5,2,2,N,Y,Wubbanub Addict,"Let me start off by saying that Wubbanubs are the best thing since sliced bread!!  They may be a little bit more expensive than your average binky but your sanity, especially in the early days, is priceless.  With that said we are wubbanub addicts in our house.  My son has more than 10 and I will probably buy more (we like to match his binky with his outfit).  'God Bless Plush Lamb' wubbanub is one of the better ones out of the bunch but mine arrived with some stitching and cosmetic defects (I'm hoping this is an isolated issue as we've had no trouble with our other wubbanubs so I'm not deducting from the rating).  I like the way it lays and also the weight, and who doesn't love the sweet innocence of this wubbanub?!  Absolutely precious!  One of my favorites.",6/22/2014,1,0
8738,US,22474131,R3PE6FEFCQT5UY,B001BXREG8,869138578,wubbanub (tm) dragon pacifier!,Baby,5,0,0,N,Y,Daughters new favoret thing.,My daughter hate pacifiers but she love this. She just chews every part of it. And it makes her super happy.,1/25/2014,1,0
8743,US,22486345,R3DYKPMS34WIIF,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,2,3,N,Y,Perfect Gift!,My baby loved these! They were perfect for when he was little and they soothed him to sleep because of their design. I recommend!,12/5/2013,1,0
8747,US,22492573,R2JQ0QZ34BRRWB,B004IYAVGM,572944212,"mary meyer wubbanub pacifier, okey dokey dino",Baby,5,0,0,N,Y,"Love, love","Love, love, love this pacifier!!  This is our second Wubbanub and our son loves both!  It is easy to keep up with and not hard to clean at all.  I can throw it in the wash and once it is done it is already almost dry.  I use our bottle warmer to sanitize the pacifier in between weekly washes.  This has also been a wonderful comfort item for him at night as we are transitioning him from his bassinet/our bed to his crib in his room.",10/29/2014,1,0
8749,us,22500809,r2k058hsrgksv9,b000gwtvzc,97346107,cocalo sugar plum night light (discontinued by manufacturer),baby,5,0,0,n,y,cocalo sugar night light,excellent product ...looks nicer when you recieve it than online! our granddaughter loves it!!<br />it is made of ceramic material and is easy to turn on.,8/12/2012,1,1
8751,us,22516758,r2rlmab9h1e6ss,b005pbpmkw,331737855,soho diaper bag with changing pad 8 pieces set,baby,5,0,1,n,y,for my sister,my sister is having her first child. so i've bee nspoiling her as much as i can. she loved it.,1/31/2013,1,0
8753,US,22520651,R1P0HBSOT1YIT3,B004KVBHU2,524923091,"mam perfect orthodontic pacifier, boy, 6+ months, 1-count",Baby,5,0,0,N,N,Superb pacifier,"I could not find the MAM Perfect readily available in stores. I purchased online and my daughter loves the MAM perfect. In fact I have several in every color. They are truly very thin and soft. She's used other MAM pacifiers and teethers before, so I had a hunch she would like this pacifier. This has by far been her favorite pacifier. I am recommending this product to all my mommy friends whose babies use pacifiers.",8/28/2011,1,0
8755,US,22526249,R28ZALN7YGAPQ3,B00KB87ZZY,365343975,tommee tippee every day pacifier 0-3 months 2 pack,Baby,5,0,0,N,Y,Five Stars,My baby loves these they don't slip out easily,8/21/2015,1,0
8759,us,22535398,r17w3unlg2k5k3,b0018z8cn8,471814359,fisher-price precious planet whale of a tub,baby,5,0,1,n,y,baby loves it!,"we had another seat that just sat in the bathtub for our newborn which she hated, so i decided to buy her a little tub of her own. she loves this!  the water stays around her tushy to keep her warm (which the other seat didn't do so i think that's why she hated it) and she enjoys kicking her feet in it to splash water everywhere. :)  i also love that it will adjust by taking out the spacer as she gets older. highly recommend!",6/14/2013,1,0
8760,US,22536287,R1JQP4KQ2BIQRS,B005SASC9I,513564343,"philips avent bpa free fashion infant pacifier, 2 pack",Baby,5,0,0,N,Y,Five Stars,My 3 month old loves them.,1/5/2015,1,0
8769,us,22565957,rcdx9u6gnvoo8,b008in8z4y,261637086,disney 4 piece toddler set,baby,5,1,1,n,y,very cute,my son loves it! it's soft and comfy.  if your child is a big toy story fan they will love it too.,4/24/2014,1,0
8770,us,22568903,r1jcylmea64j1e,b004bv1zzi,535477570,carter's jungle jill wall decals (discontinued by manufacturer),baby,5,0,0,n,y,great present,this was such a great present to give. i love whenever i go over and see it's still displayed in the nursery! :),8/28/2014,1,0
8771,US,22583987,R1P84TOQKNOKBW,B0031VLRYI,572944212,wubbanub soft toy and pacifier,Baby,5,0,0,N,Y,Love the Wubbanubs!,Love these things :)  I don't know what I would do without them.  My daughter loves them also.  They are easy for her to put in her mouth if she drops it.,3/11/2013,1,0
8775,US,22599744,R2TSGGBH76JFU7,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Love it!,"Not only is it so flippin' cute (well, it is a giraffe!) but it is very useful. My 4 month old son loves to hold things when drifting of to sleep, and helps to keep the binky in his mouth! He is a preemie and his sucking ability isn't very strong. He holds on to it quite tightly! Only bad thing is you can't replace the binky if damaged.",5/11/2012,1,0
8776,us,22605383,r1qbu9clmae1z0,b005b1b0ck,152542341,michigan wolverines 3pc creeper set 3 - 6 months infant baby flag,baby,5,0,0,n,y,"decent quality, michigan fans will probably like it, msu fans not as much.","it was great, it was a gift for my at-the-time unborn niece/nephew and i'm sure she is going to love it. her mom (uom alum) sure did!",1/14/2015,1,0
8780,us,22620070,r2xu17q93yksqn,b005537ifw,293941650,baby starters blonde doll,baby,5,1,1,n,y,adorable,"my daughter was given a different style of this brand for easter of 2011.  she never goes anywhere without her.  i have to steal her away to throw her in the laundry lol.  we  bought her this style for christmas hopinng she would love her a much....now she carries both.  it is a very pretty doll and well made for the cost. perfect doll for a baby girl, soft with no parts that can come off.  difinitely would recommend.",1/3/2013,1,0
8785,US,22632433,RCFXFV8JHSCR1,B00AWT892A,995615099,"mam trends silicone orthodontic pacifier, boy, 0-6 months, 2-count",Baby,5,0,0,N,Y,Five Stars,A+++great item and love it!,2/12/2015,1,0
8786,US,22633222,R1ODGJ9DYNJ50O,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,4,0,0,N,Y,Four Stars,they are great! grandson loves it,11/5/2014,1,0
8791,US,22648381,R22KOVSTXRREJM,B001AVSZK0,93476192,natursutten bpa-free natural rubber pacifier,Baby,3,6,7,N,Y,Didn't work for my child,"Believed it or not I wanted my kid to take a pacifier, but he just didn't like them. I breastfeed and he prefers to pacify on the breast. We purchased this in an attempt to try all different kinds to find one he may like. However, he does love to chew on this, you can tell he loves the feeling on his gums. And he may like the smell as it has a very distinct one. At the end of the day, I am not unhappy about this purchase. I think it is worth a try if you are looking for a new pacifier.",8/7/2012,1,1
8795,us,22658056,r3qw4b80z94c4p,b00eqdglbo,818377179,osocozy stay dry prefolds (dz),baby,2,1,2,n,n,i think i hate these. i have some osocozy unbleached cotton prefolds ...,"i think i hate these. i have some osocozy unbleached cotton prefolds that i absolutely love, but these just aren't working out for me. they don't seem all that absorbent so far. i prepped them by washing and drying 3 times like the instructions said, and i have washed and dried a couple of additional times, but they still haven't fluffed up like the other ones i have.",8/28/2014,1,1
8798,US,22663695,R3DUMNER6HLW9T,B000ZEXKJE,996130662,gumdrop pacifier full-term natural scent orange 5 pack,Baby,5,5,5,N,Y,funny thing is that u cant find these orange ones ...,"Nicu pacifier she was given..funny thing is that u cant find these orange ones anywhere in stores. I bought all the other gumdrop colors, but she would not take them. I discovered the silicone was harder on the other gum drop pacifiers. I really paniced because I lookes everywhere for these orange ones and couldnt find them so I was very happy I found on amazon, now that I am down to my last one.  These are great and she loves the softer silicone..so, if your baby is pacifier specific, dont waste your money on all the other colors like I did, if baby was given and uses the orange, purchase the orange because there is a difference.",10/19/2014,-1,1
8799,US,22664515,R3A0IMEITFZCR1,B0081ZOWC8,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,1,0,0,N,Y,One Star,love these but one pacifier has hole in it,7/14/2015,1,0
8807,us,22686560,r138rxljwpkv5u,b005oqcyvi,526118993,aden and anais snap bibs - prince charming,baby,5,1,1,n,y,they are the best,love them they are my favorite love the brand as a whole. i love that they are snap and dont catch on everything in the wash.,11/13/2013,1,0
8810,US,22694854,R3K6L7QQUZMO29,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,Must-have,"My daughter loves her wubbanub! She won't take any other pacifier. She will take the plain soothie pacifier on occasion, but usually spits it out. If i hand her her wubbanub, it calms her down most of the time. She loves holding onto it. The plush toy is so easy to wash too, so no big deal if it gets dirty. I have washed it several times now and it has held up perfectly. I am very happy with my purchase. I am buying more of these in different plush animals to have for her.",8/21/2015,1,0
8817,us,22715666,r1rjj3j4ssx9e5,b00067auny,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",baby,5,1,1,n,n,life saver,my baby girl loves her bear it helps her sleep!! it helps get her to sleep and it shuts off on its own,2/12/2014,1,0
8824,US,22725557,R15FPRRSNU4PW7,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,5,0,0,N,Y,Best pacifiers!,These are the only pacifiers I buys. They fit the baby's mouth well and I love that there's no &#34;up or down&#34; because its the same shape on both sides. Perfect for 2am binky hunts in the crib.,2/26/2014,0,0
8831,us,22738284,r2uab1pozsysf,b004g8qsyo,929016833,bright starts grab,baby,5,0,0,n,y,very attractive for babies,my six month old loves it. best toy.,1/14/2015,1,0
8834,US,22750197,RJ7FG13C45550,B001CCWJ72,211963857,mam night silicone pacifier - girl - 2+ months,Baby,2,0,0,N,Y,I ordered these specifically because I loved the color and bird design,Just got these in the mail. I ordered these specifically because I loved the color and bird design. But I received completely different binkies. So they aren't the design I wanted but they do still glow in the dark.,2/2/2015,-1,0
8838,us,22757413,r1c764y2207zvv,b0055pjxb2,271125338,"epic designs wall art wall sayings, winnie the pooh",baby,5,0,0,n,y,so sweet!,this quote reminds me of my little sister and i love the fact that they included instructions on how to apply!,7/23/2013,1,0
8842,US,22767628,R2MM55UP2ER8KI,B007MS8OI8,664402451,beardo beermo bottle & pacifier mustaches,Baby,5,0,0,N,Y,Five Stars,My son and daughter in law loved them!  Thank you!,9/15/2014,1,0
8848,US,22782029,R3ITS3PKBKC3EW,B0045I6IAY,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,1,N,Y,Awesome binky,My babies love these. Had them from the hospital as well.,4/8/2015,1,0
8851,US,22786978,R3T62AEM26SQAD,B0097JPQ7M,920298244,wubbanub infant plush pacifier set,Baby,5,0,0,N,Y,Cute!,They are adorable. My daughter loves them. I like the quality of the Wubbanubs. They are great for little hands to hold into their pacifier in the car.,1/14/2014,1,0
8853,us,22796944,r3tor6uffjx2oi,b000jihp88,557638738,fisher-price rainforest peek-a-boo leaves musical mobile,baby,5,2,2,n,n,i love it!,this product is a must-buy! i originally recieved this as a gift when pregnant with my son...he is now 14 months old and has a little sis on the way and still loves watching and playing with this mobile!     there are two volume settings for the tunes which are perfectly set. of the two volume settings one is set to be fairly quiet for nighttime and napping and then there is the higher setting for playtime. the animals are very vibrant in color and the moving leaves are adorable. there is also a night light setting as well. you also have the option of 3 sets of tunes or rainforest nature noises. this is truly a wonderful item that i recommend for everyone whether it matches the theme of the room or not. my son absolutely loved watching all of the moving animals and leaves...i would joke that he thought going to bed was playtime because he would get so excited to see his mobile. excellent item!,9/9/2011,1,0
8855,us,22801263,r3abnsavhi0afw,b00ece9sb2,701731172,sesame street elmo toddler nap mat,baby,5,0,0,n,y,awsome,grandson loves his mat. was very happy with the item. will order more for the other grandkids  thanks do much,2/6/2014,1,0
8861,us,22820920,r26bgb7kl498rc,b00a9r28sg,523201172,kiddy world plus car seat lavendar,baby,5,0,3,n,y,great product,"i love this car seat, and so does my little one. it is easy to use, you can easily put in it your car or take it out. it is also light weighted so its not a problem to transfer it from car to car.<br />the only two things that were not perfect: the product description says you can use this seat from 22 pounds on. we started using it when my little one had around 22, maybe a bit more. but as she is not the tallest, she barely could see over the protection shield, not speaking of holding a bottle or maybe a snack box. when we went for a trip, one of the adults always had to drive in the back seat to give her drinks or snacks. so this was a little disadvantage. but if you are aware of this fact (as i were not when buying) you can take it into consideration.<br />the second thing is that -if i remember correctly- you cannot remove the fabric. so if your little ones spill their drinks, there is no way to wash the fabric and you may have stains in the fabric.<br />otherwise than these minor issues, i am absolutely happy with this product.",10/4/2013,1,1
8864,US,22829055,R1PLT3J7PUKN1T,B00B8VZR1M,366394525,"philips avent bpa free soothie pacifier, 3+ months, 6 pack",Baby,5,0,0,N,Y,binky,Son loves his binky good price no problem's.,2/23/2015,1,0
8870,us,22846261,r1m1ltrq07a10j,b001eq66wk,273989321,the shrunks toddler travel bed portable inflatable air mattress bed for toddlers for travel or home use,baby,5,1,2,n,y,toddler bed,this toddler bed is awesome!  my granddaughter is almost 3 years old and she just loved her new bed!  she outgrew the pack & play and this was a perfect option.,4/17/2013,1,0
8874,US,22858450,R3CFF3BQF02QZ0,B00H6FUNVI,756673722,"gerber first essentials soft center latex pacifier, 4 pack",Baby,5,1,2,N,Y,Can't live without it!,"I feel like a horrible mother since I have not gotten my 3 year old to get rid of these things yet (she went from taking it all the time to just pacifying herself to sleep which is an improvement). However, I love that the nipple mimics the nipple for most bottles, it also helped my baby with colic when she was younger.",6/15/2014,1,0
8876,us,22858909,r26bxziogqfsw2,b000fmqws2,929016833,bright starts grab,baby,5,1,1,n,n,baby's first choice!,"i first purchased this toy when my son was about 2 1/2 months old. i was looking for a rattle that his tiny hands could grasp (they are surprisingly hard to find) and i was happy to have stumbled across this one. it was one of the first toys i bought him and i was excited to see his little face light up when he played with it. he is now almost 6 months old and this is still his favorite toy. he now has many other toys, and when i set him down for play time he is surrounded by about 10 other choices. he will always go for this rattle first, even if that means he has to belly scoot over the other ones to get to it. he loves to smack it against himself or on the ground to hear the rattle and since he is teething now he will chew on it too. i love that it travels well due to it's small size and that it cleans up easily. with that being said, the one downside is that when i do clean it a small amount of water will inevitably always get inside the rattle. while it's a little annoying, the water always dries pretty quickly on its own so i'm not worried about rubber ducky syndrome (mildew or mold inside). also, as much as he chews on this toy, i have never noticed any saliva getting through to the inside, just water. therefore, i don't feel it warrants the loss of any stars and my baby would definitely agree!",8/23/2013,-1,0
8878,US,22860562,R1PTQ2EQTG6R70,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,4,0,0,N,Y,Life savers!!,we got the green version originally of these pacifiers.  She loved her pacifiers when she was newborn!  But when we saw the pink and purple we thought we'd try it.  The pink pacifier blends in with things.  So we tend to lose track of it.  It's almost clear in color.  Keep in mind the pacifiers have month recommendations on these.  It's recommended to use this type until 3 months.  Sadly after the 3 month mark our baby does not want a pacifier anymore.<br />Also I could never find a good way to clip the pacifier to a pacifier clip.,8/2/2015,-1,1
8880,US,22868723,R2IZQL5W2Z8CGC,B00BTWEUOK,523549949,"mam feed & soothe bottle & pacifier gift set, unisex, 0+ months, 6-count",Baby,5,0,0,N,Y,Highly recommend to anyone who is having to supplement their breast ...,My little girl loves these! It was the only bottle she would take out of about 5 other brands we tried. It is the closest thing to the real deal I have found. Highly recommend to anyone who is having to supplement their breast milk it doesn't seem to cause nipple confusion like others do. My little one can switch from breast to bottle with no problem. I can't give more than 5 stars but I'd like to! Love love love this product!! Oh and bonus having the binkies! My baby girl wouldn't take any other binky not even the ones they give at the hospital but she takes these and it has allowed this mamma extra sleep!,2/15/2015,1,0
8883,US,22875281,R1QL5Z83A134F1,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,0,0,N,Y,Great newborn binky,"My child loved these and they didn't interfere with breastfeeding at all due to the natural shape.  If you are going to do a binky, this is a great first pacifier.  We had such success with them, that I've bought many for other baby showers since then.",7/21/2013,1,0
8886,us,22887682,r3tbh6leh0qn0o,b000ftf5oc,426853401,davinci emily 2-in-1 mini crib and twin bed in rich cherry finish,baby,5,2,2,n,y,great space saver,we absolutely love this crib! it's small enough that we can fit it in our bedroom but large enough he has room to grow. at eight months and twenty one pounds that is really important to us!,11/30/2013,1,1
8889,US,22896373,R3O47R6RTWLJT7,B001F43JTO,997127233,wubbanub yellow duck pacifier,Baby,5,0,0,N,Y,My Baby Loves His WubbaNub,"I love this baby product!  My son loves his WubbaNub and at 7 months can easily put this back in his mouth which helps with self soothing.  These make the perfect baby shower gift.<br /><br />Note:  You can't removed the binkie from the stuffed animal.  To clean, just put in the wash and let air dry.  It took me a bunch of searching to figure this out.  My husband has actually sent them through the dryer a couple times without any damage too.",6/7/2013,1,0
8890,us,22896992,r1ky03dnii01le,b00khr84yk,908281476,chicco lullago travel crib,baby,4,5,9,y,n,"great crib, a little heavy","this is a great quality crib. i love pretty much everything about it.<br /><br />1) it is very easy to put together - unfold the crib and the mattress, attach legs - and voila, done in a minute (as advertised).<br /><br />2) washable mattress cover - my previous portable crib didn't have that option and still has spit-up spots that couldn't be completely washed off.<br /><br />3) the color - &#34;acorn&#34; or, rather, dark beige - very soothing to the eye.<br /><br />4) breathable mesh &#34;windows&#34; and overall made of fabrics pleasant to the touch.<br /><br />5) very stable - i was surprised just how stable it was, considering the legs are not connected.<br /><br />my only concerns are connected with the portability of the crib - yes, the crib comes with a bag and the crib itself can be folded and collapsed to be put in the bag. but it's still pretty heavy to carry around. and another thing, because it is foldable, the mattress has to be folded too, so there is a small dent in the mattress where it folds - some babies might be sensitive to that.<br /><br />these are minor quibbles though. this is a great crib. much better than my old one from fisher price.",9/7/2014,1,1
8891,US,22901835,R10N06N3Q8NFER,B0057EEC44,589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count",Baby,5,0,0,N,Y,Five Stars,The kid loves it!,6/5/2015,1,0
8892,us,22903007,r3ijwl4day24o0,b00av53yi4,677039906,"pura kiki stainless sippy bottle stainless steel with xl sipper spout, 11 ounce, 6 months+",baby,5,0,0,n,y,"no leaks, easy to clean, works well for all ages!","after lots of research and wasting so much money on cups looking for a sippy that doesn't spill milk everywhere this one i have to agree is the best in that category!!! i have not able to get my 15 month girls to drink milk from anything but bottles. this has worked pretty good one likes it the other not so much. i will say it just seems very close to a bottle but i just ordered the straw attachment so i am hoping to switch to that soon. i love the color coding for use with twins one gets purple the other pink that would have saved a lot of time keeping soy vs milk separate for my girls.  there is one problem! if you are putting cold milk or water in them they are unbearably cold to hold. the up side of that is the drink is going to stay colder longer. i have ordered the silicone sleeve, i think that will fix the problem rather easily! over all i am very happy with this bottle, i just wish i had tried them sooner instead of the bottles i used.  they are very easy to clean no extra parts to clean. they have many top options nipple, supper, straw, or just a cap. so these could be the only covered containers you ever have to buy from baby to older kids. i suggest looking at their website, it states that other brand nipples can be used and lists the ones that work. also thay are coming out with new colors of silicone sleeves august 2015.",6/26/2015,1,1
8894,us,22911139,rqljfke8wgvr1,b0076wd0w0,899854772,booginhead pacifier,baby,4,0,0,n,y,cute!,"super cute pacifier, and appears to be good quality. i didn't expect my son to love it since it's more of a novelty pacifier, and he doesn't. he'll tolerate it for a few minutes, just enough for people to see how cute it is. i would buy it again, it was a good price for how cute it is.",8/29/2012,-1,1
8896,US,22914702,R2R7PKNA8K8KCI,B002VKDQ44,407277980,"2 pack natursutten bpa-free natural rubber pacifier, orthodontic nipple",Baby,5,0,0,N,Y,LOVE that they're BPA BPS free!,My baby loves these! They have no cracks for dirt/germs to live in and they are super soft. She even likes to chew on the other side to soothe her gums from teething. I love that there is no BPA or BPS in them. A lot of BPA free pacifiers still contain BPS - which is JUST AS SCARY! Love the natural rubber!,12/13/2013,1,1
8897,US,22916931,R3T51PVXD0SIT4,B0081ZOV06,473538559,"philips aventbpa free soothie pacifier, 3+ months, green, 2 count",Baby,5,0,0,N,N,This is a great price on these soothies,"This is a great price on these soothies. My son has loved them since he was quite little. He's nearly done with them as he gets closer to age 2, but at nighttime they're still a hit! They work well with any pacifier clip too, which is great for daycare. Easy to clean and durable. He prefers these to any others including fancier and more expensive ones.",7/8/2015,1,0
8899,US,22918284,R2NN0Q7S2J1GCW,B002QMSVQ0,84104860,wubbanub infant pacifier - lion with satin mane,Baby,5,0,0,N,Y,Must have for babies,"This is my absolute favorite baby product.  This pacifier is amazing.  When my son was a small infant his pacifier would constantly fall out meaning he would wake up and want it back, but being a infant he could not find it.  However with this product, if the pacifier fell out of his mouth it would still be lying on him and he would be able to find it again to sooth him back to sleep.  Not only that, but when he was so young he could start holding it and directing it back into his mouth or pick it up.  Now that he is just over one, it is his lovey, he likes to have it with him when he is ready for a nap or needs comfort.  When he is too old for the pacifier part, I plan to just snip off the pacifier and he will have his little friend he will have a much easier time letting go.<br /><br />Oh and did I mention it is adorable!",9/3/2012,1,0
8900,US,22918284,R3L3JESPEFOKLR,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,5,0,0,N,Y,"Love this item, so cute!","This is such an adorable pacifier and has great features too.  One of the best parts about this pacifier is that I do not have to attach it to a string pacifier holder (which could get wrapped around my little one), I would simply just rest it on him and he would push at it if he wanted it.  This sweet little animal is light weight yet heavy enough to stay put in a carseat or while he sleeps in his bassinet.  This product is great, I have had it for my child since he was born, I gave it to him about 4-5 days in as a newborn (which I have come to realize is the best time to give a pacifier to a newborn, it is not too early for nipple confusion and not too late that they refuse it).  He has been able to grasp at it from day one.  He was able to push the little animal back in if it started to fall out or push it out if he did not want it.  The design makes it easier to stay in their mouths when they are so little and are learning to suck.     It is also easy to wash and it drys quickly.  I recommend two so that you can always have one ready to go.    I did see a few other wubbanub pacifiers on sale at Babies'R'us, but when my friend purchased hers I noticed that the quality was not as good, they were much more flimsy and very light weight, making it hard to stay put.   When I was still pregnant I wrote...I love this product, it is so precious and this is the best price I have seen for these.  My friends baby has them and loves them so much, she is able to grab it at put it back in her mouth herself.  I am still pregnant and hoping that my baby will love them as much as my friends baby did.  I love how soft they are and they are a good size, not too large and not too small.  Gotta love the sweet white lamb.",3/8/2011,1,0
8908,US,22930822,R1UP3681OCYNSS,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,1,N,N,Our grand son loves these wub a nubs he plays ...,Our grand son loves these wub a nubs he plays with the pet while it is in his mouth and  really calms him especially when he is in the car seat!,8/3/2014,1,0
8909,us,22935606,r1vnwkrm4fz70,b000mubvla,386222597,miracle blanket swaddling baby blanket - boy colors,baby,5,0,0,n,y,love it!,we love this blanket.  we've been using it every night for the past several weeks for our son who is three months old now.  it is easy to wrap and effective in keeping his arms from startling him during sleep.  very happy to have purchased this.,4/17/2013,1,0
8911,us,22938922,r9o0lz002uu9z,b001d7knyw,827069029,learning curve take & toss toddler flatware,baby,5,0,0,n,y,great!,my daughter loves these forks and they are the perfect size for us to feed her or her to feed herself.,5/24/2013,1,0
8915,US,22948435,R2AFQAFTV2TKXQ,B00AWT8DIU,78936330,"mam monsters orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Best pacifiers for stomach sleepers,These pacifiers are wounderful. They are flush enough that they don't get knocked out while my son is sleeping. He loves them!!,2/9/2014,1,0
8916,US,22948685,R3EFN23PMLTB8C,B005QPE0W8,343148814,the first years gumdrop newborn pacifier,Baby,5,0,0,N,Y,Five Stars,My newborn grand baby loved these from the start. We tried others but she knew the difference.,6/21/2015,1,0
8930,US,22981357,R37UVTQNQZW0UX,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,They seem to really love them and they are super cute,I buy these for all my new moms as gifts. They seem to really love them and they are super cute.,8/18/2014,1,0
8939,us,23005595,r39f09235rnsjj,b00adel5wk,801780417,3 sprouts laundry hamper,baby,5,0,0,n,y,great hamper,this hamper is ridiculously cute and practical.  i have it in my son's bedroom.  the design is great...would love to see them get even more animal designs.,11/30/2013,1,0
8940,us,23015241,r1i9owf0t2nnq4,b0080e5eh2,690326522,fisher-price luv u zoo deluxe auto mirror sounds and lights (discontinued by manufacturer),baby,1,0,0,n,n,very disappointed!,i was very excited about this product. we even ordered two. unfortunately the lights and sounds only last for 10 minutes and the remote doesn't work. my little girl gets so disappointed when they turn off. i was afraid in the future this may be a bigger problem so i ordered the baby einstein mirror which we love.  i contacted fisher price to ask for a working remote and they informed me they don't manufacture the mirror and couldn't help me. it stinks that companies don't feel accountable anymore.,1/6/2013,1,0
