,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
10103,US,26054655,RTI33ZUMT51BK,B004LKRYM2,953521763,philips avent 2 pack bpa free pacifier,Baby,1,3,5,N,Y,I was extremely disappointed when these arrived,I was extremely disappointed when these arrived! It did say colors may vary but they should stick to gender neutral colors! I ordered these for my son and when they arrived they were both pink pacifiers! Very dissapointing!,3/20/2015,1,0
10151,us,26179907,r2szjk67zftnyk,b00e0hho2g,953430647,american baby company crib rail cover,baby,1,1,1,n,y,very disappointed. it's velcro,"very disappointed. it's velcro. why is it velcro?!  a crib has bars, velcro doesn't hold and it looks funny.  needs ties instead of velcro.",10/23/2014,1,0
10166,US,26215447,R14QILEGCZ80I3,B005SASC9I,513564343,"philips avent bpa free fashion infant pacifier, 2 pack",Baby,4,0,0,N,Y,I was disappointed that I didn't get girl ones,"I was disappointed that I didn't get girl ones, as there was no where to choose what color pack I wanted. Fortunately, my baby doesn't care what they look like, as long as it's the right bink.",8/19/2014,-1,0
10195,US,26296697,RNI2LJ65I1LS1,B001L2SA6M,381226741,philips avent bpa free contemporary freeflow pacifier,Baby,1,0,2,N,Y,This never arrived to us,I am just writing to say that this product never arrived to me in the pack. I am quite disappointed with the missing of this item in the pack. Really crossed with that...,9/20/2013,-1,1
10265,US,26507588,R2XA4SXSDQ48Q7,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Fantastic binky,"My grandson just loves these pacifiers, and so do his parents and I. They don't get lost easily like the single ones and everyone wants to know where we got them. I have ordered many of these as they do eventually get raggedy and worn, or occasionally we do lose one, and have never been disappointed. Price may seem high but we feel they are definitely worth it. The items wash well, and there are many designs to choose from. We seem to prefer the giraffe because the long neck just seems to work better than a puppy or dinosaur, etc. Highly recommend these.",6/6/2013,1,0
10308,us,26676698,r2ic8j7lsonpg,b003eueuvs,579960040,charming woodland giant peel & stick wall art sticker decals,baby,2,0,2,n,y,not for textured walls!,"it's very cute and all, but it should really say somewhere that it will not work on textured walls. maybe that's common sense to some, but it wasn't to me and i was very disappointed.",11/17/2012,1,0
10401,US,26960850,R3TOVS78B12LKJ,B0082I1IA8,218693378,"mam glow in the dark night orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,We love MAM!,These pacifiers are so cute and my son loves them! They are very durable and easy to clean. My son is also able to hold them easily.  The bright colors make them easy to spot if they happen to fall (or get thrown!) We have used MAM pacifiers for both of our kids and have never been disappointed!,8/11/2015,1,0
10526,us,27320859,r3gawykm7jfa47,b002sxmmje,265558339,"aden + anais muslin hooded towel & washcloth set, hide & sea (discontinued by...",baby,2,1,2,n,y,white fuzz everywhere,"i went out of my way to register for the boutique versions of a&a's towels as the sets sold at buy buy baby are very thin.  my daughter is now 5 weeks old and i am highly disappointed with these towels.  they leave white fuzz all over my baby!  they are not as thick as i would like them to be although the size and thickness is acceptable.  the only positive is that i do love the washcloths.  we ordered a bunch of these in hide & sea and la mer.  they are so cute that i am sad to have to move on to another towel, especially considering how much was spent on them.  i plan on buying regular towels for baby to use since the towels the grown ups in the house use are thicker, softer and do not shed.  love their blankets but their towels are a huge miss!",10/4/2013,1,1
10611,us,27630891,r1othpe5npbs3u,b00a41dx5e,644586839,soho gloria the peacock crib nursery bedding set 14 pcs,baby,3,1,2,n,y,good deal but a few flaws,"whats that's old saying&#34; you pay for what you get&#34;.... well, the comforter was wonderful, the sheet was great, but the pillow was a joke and the diaper stacker. was a laugh. the biggest joke was the bumper pads. very very thin, very very disappointed!!!!!",4/14/2013,-1,1
10755,US,28051625,R2XUAVAWLNXXDM,B001CCWJ72,211963857,mam night silicone pacifier - girl - 2+ months,Baby,4,2,2,N,N,Not the design pictured,"Great pacifier but you will get a different design bird, a little disappointed but still cute.<br />Does glow, needs to be under a light for an hour!",5/9/2013,-1,0
10827,US,28299842,RPU0EERVZCQX7,B002W0I9ZO,513985034,"philips avent bpa free translucent pacifier, colors may vary",Baby,5,2,2,N,Y,Avent pacifiers,"Our daughter loves these pacifiers, however, just make sure when purchasing you realize Amazon chooses the color for you. We were not disappointed, we received 2 purple pacifiers.",3/8/2010,1,0
10889,us,28507200,r3r4aty2sx28xz,b004ggqprq,918896100,maxi-cosi priori convertible car seat,baby,5,1,1,n,n,wonderful for big babies!,"our son is five months old and already weighs 23 lbs. needless to say, even though he technically hadn't outgrown his infant carrier, he was miserable in it and it was way too heavy for me to carry around anyways. he wouldn't stay in it to use in the stroller so it was useless. i had to drive from phoenix to tucson (around two hours) and couldn't stand to hear him cry the whole way so i went to the store and bought an evenflo convertible that could recline. it was better than the infant seat in that he did fall asleep during the drive but once he woke up, he cried. so i continued to search for something that would make him happy. i was looking for a seat that reclined as much as possible. i stumbled upon the maxi-cosi priori when i googled which car seats were best for big babies. the evenflo i purchased was around $250 at babies r us and was a good seat but the priori is literally heavenly and i found it at albeebaby.com for $90!<br /><br />i drove around running errands today and he couldn't help but fall asleep!! at the end of the day when he was hungry and tired he was a tiny bit fussy for a couple minutes on the drive home and then presto--asleep again! my husband and i went out to dinner tonight and the whole drive we just kept smiling at each other and thanking god for this miraculous seat because he was either happy or sleeping the whole time. thank you maxi-cosi!!<br /><br />when i first took it out of the box i was disappointed because it didn't look like it reclined very much but there is a plastic piece on the bottom that flips to the other side in rear facing position to make it recline even more! it was about the same difficulty as the evenflo to install using the latch system. it is a little more difficult to make it a tight fit because it doesn't have the automatic tightening in the latches like the evenflo did. you have to tighten it manually which is kind of hard but it helps to adjust it to as close as you can before latching it so that it just needs to be a little tighter. someone mentioned that the buckle is too tight around the legs, which i could see, but my guy has some honking thighs and he fits just fine. i find it easier to loosen the straps when i take him out and then tighten it again once he's in so that you have plenty of room to adjust without risking pinches. it is easy to release the straps and then tighten them again, even in the rear-facing position. the buckle has a cloth cover to protect the skin from hot materials which is nice down here in phx and i also noticed that the material, although black, never felt too warm (although it is march so we'll see how it does in july). one big bummer is that you have to rethread the straps to adjust the height but you don't have to do that more than a couple times throughout its life so it's worth it for such an awesome seat!<br /><br />just a side note: we ordered it in corniche thinking it was grey but it is actually black with black mesh on the sides. this is actually the color we wanted but didn't think it was worth spending more for the \\phantom\\ color. bonus!",3/14/2012,-1,1
10951,us,28715613,rh1wjknr2opr7,b002pav6t2,949708185,clay handprint & footprint keepsake photo wall frame,baby,4,1,1,n,y,makes a beautiful gift/keepsake!,"i got this last year around my daughter's first birthday after researching lots of other clay/plaster kits to make handprints with and i chose this one. i'm so glad i did! the best thing about this kit is that there is no mixing like with the plaster kits and all you have to do is take the clay out of the foil package and knead it really well with your hands, flatten it out with the included roller into the tray, press your child's hand/foot in, and let it harden. i love the concept of this and it makes a great gift and keepsake. there are 2 spots for clay prints so i did a hand and footprint and put a nice photo of my daughter in the center. i used gel fabric pens in several colors  to write her first and middle name on one print and her age and date on the other. the frame was very easy to hang and looks great in the living room.<br /><br />as much as i love this kit and it was so easy to use, there are a few things i was a little disappointed in. first, the package says you can use a 5x7 photo but the slot for the photo is smaller than a 5x7, so be prepared to trim your photo. also, you have to press the print very hard into the clay because the clay is stiff. luckily, if you don't get a good print the first time, you can re-roll the clay and do it again. lastly, i don't like that after you do the prints, the clay gets wrinkles all in it, so you have to wet your fingertips and try to smooth it out, but you won't be able to get them all out. you won't be able to really see them too much once it's hanging on the wall.<br /><br />despite its minor shortcomings, this is still the best kit i've used and highly recommend it!",7/8/2014,1,1
10984,US,28820930,R992NPJ3C3QGR,B007SCL0KW,658527424,ken health - mini medicator - baby medicine dispenser/pacifier with free syringe,Baby,1,7,8,N,Y,NOT THE ITEM PICTURED!!,"The item I received is not the item I ordered.  The one pictured shows a separate syringe and separate medicine dispenser where the baby could suck as you push the medicine in OR you could just have the medicine part separate so they can just suck on it like a pacifier.  But I really wanted to be able to leave the syringe in so the medicine ONLY goes to the nipple and not the surrounding areas like other medicine dispsensers (I have the Munchkin one and meds get trapped around the rim.  The one I recieved is an all in one that I could buy at any Walmart, Target, etc.  I wanted the one pictured because it is separate and easier to dose small amounts.  The one I received is a white syringe with a clear pacifier nipple and the smallest dose amount you can dose out in it is 2.5mL.  I need one to be able to dose 1.25mL so this one is not even one I would order in the first place.  Also, the nipple part of this is HARD AS A ROCK.  No way an infant would find this appropriate to suck on and effectively get the medicine.<br /><br />SO disappointed.  I wanted the Mini Medicator pictured here and did NOT get that.",6/11/2015,-1,0
11026,US,28964585,R30803TONMH8AI,B004J4VXZ4,585880039,the first years gumdrop pacifier attacher,Baby,2,0,0,N,Y,Picture is deceiving,When you see three attachers shown you think that is what you are getting.  I was disappointed that there was only one when it arrived.  Not such a great deal after all.<br />The clip is pretty big as well.,4/21/2012,-1,0
11104,us,29224420,r2miq6b9m3x8nx,b00067auny,957640647,"dexbaby womb sounds bear audio pacifier, brown (discontinued by manufacturer)",baby,1,0,0,n,y,cute and disappointed.,"the bear was cute, but his fuzzy hair came off on my grandsons hands. not good, since everything goes into his mouth. we were hoping the womb sounds would comfort and relax my grandson, so he would sleep better, but it didn't seem to make a difference to him. disappointed to say the least.",11/29/2014,-1,0
11117,us,29248546,rk41zouq7el6r,b007unbd88,701944478,motorola audio visual cable for mbp 33 and mbp36 digital video baby monitors,baby,1,1,2,n,y,don't bother.,i wish i could give less then 1 star.  the cable itself is fine.  the video that comes from the unit is subpar at best.  it appears to be zoomed and is not clear.  very disappointed.,11/13/2013,-1,1
11204,US,29597521,R7144J3ILSXNQ,B003LVXSQI,717616351,ecopiggy rounded natural pacifier (1pk),Baby,1,0,1,N,Y,Coulkdn麓t get it into my country,"It was denied to enter Mexico due to material m,ade off so i really was disappointed I could not provide my grand doughter with such item",5/15/2013,1,0
11249,US,29754032,R2XX2BE16GGOY6,B001FGL9X0,812583172,wubbanub brown puppy pacifier,Baby,5,0,0,N,Y,Love it!,My infant loves it!! It washes wonderfully in the washing machine :-) Well worth the money! You will not be disappointed!,9/7/2013,1,0
11368,us,30125293,r35xzueanpb2yf,b006g94d3o,819539840,"sealy nature couture cotton bliss 2-stage infant/toddler crib mattress -204 premium coils, plastic-free cover with organic cotton fibers, waterproof, allergy barrier, firmer infant side, 52x28",baby,2,2,4,n,y,questioning the strength -,"really disappointed. we did a ton of research to find the best mattress - our priorities were relatively high number of coils, low (stronger) gauge for coils and for border rods (this mattress supposedly has 204 coils, 15.5 gauge, with 6 gauge border wire), and square corners. our box came mangled, the mattress twisted and with a s pronounced bulge running down length of infant side. also, the corner supports are not in the corners but in 3 inches - very dangerous! border wire imperceptible, and the whole thing doesn't feel &#34;firm&#34; so much as &#34;cushy.&#34; seems like this had a rough life before it got to us, but we are not confident that a replacement would address the other strength defects.",12/23/2014,-1,1
11455,us,30383749,r5e4iy4fhicvu,b000wyj35c,158810014,p'kolino silly soft seating,baby,1,0,1,n,y,smaller then expected,this chair is super small!  i was very disappointed when it arrived.  it is much smaller then it appears online.,5/4/2011,-1,1
11505,US,30510663,R1H4JIXWU1FBHR,B0033WRTA6,710299720,"mam 2 pack original silicone pacifier, 6+ months, colors may vary (discontinued by manufacturer)",Baby,4,1,2,N,Y,Great product but no selection,"These really are the best pacifiers for toddlers and much nicer than NUK (at least according to my little brother).  The MAM pacifiers are round on both sides of the nub, while the NUK pacifiers tend to have a flat side to rest on your tongue, however it's really a personal preference, so I'd try both with your little one to see which one they like more.  Like other reviewers though, I'm disappointed that it's impossible to choose colors or at least themes!",12/29/2010,1,0
11518,US,30542143,R38ATPJF4MGRJV,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,1,5,7,N,Y,This product has CHANGED!,"My daughter had the lamb wubanub for a year and a half before we needed a replacement. We loved it, she loved it. It held up very well.<br />We purchased a new one for her and immediately noticed it looked like a different design from the old but figured it wouldn't be a big deal. We gave it to her and the very first nap the strings from one of the eyeballs pulled out making it look awful. Today when washing the sheets I found the ear that had gone quickly missing. I don't know what they did to cut costs but it shows big time in the end product. I used to tell everyone to buy these and they were my go-to baby shower gift but I can't do that now! I'm VERY disappointed.",9/22/2014,0,0
11569,US,30755295,R2WB4E849SS6I1,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,2,1,2,N,Y,Looks nothing like the picture,"The reason i bought the wubbanub is because of how much my daughter LOVED them. The wubbanub itself is amazing. I am very let down with the description by picture. The main giraffe picture is NOT what you will receive. It is completely different and not even half as cute. It might be the pregnancy hormones, but i am pretty disappointed with it :(",3/3/2012,-1,0
11613,US,30916672,R25ETOPHC1K3YE,B007SCL0KW,658527424,ken health - mini medicator - baby medicine dispenser/pacifier with free syringe,Baby,5,0,0,N,Y,Great for giving meds to baby with less mess!,"I bought this because of its great reviews and was not disappointed.  It's easy to use and beats several little squirts of medicine that inevitably come out of her mouth.  It can bee kind of hard to close, but once you figure it out, it's not so bad.  Medicine can come out a little fast...  Haven't tried with the syringe yet...  My baby is 12 weeks old.",3/25/2013,1,0
11675,US,31119810,RJSWQ9WV59UFZ,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,2,0,0,N,Y,Was a little disappointed that there was no weight to this,"Was a little disappointed that there was no weight to this, only fabric so it was no help at all to keep my son from spitting the paci out anyways.",7/28/2014,-1,0
11719,us,31295657,rdn3772yec2gf,b002sdd7lq,212731738,medela wide base nipples,baby,2,0,0,n,n,wouldn't recommend for breastfed baby,"definitely not slow flow. my daughter finished a 2.5 ounce bottle in 5 minutes. this can cause over feeding for my breastfed baby, even while pace bottle feeding. i'm disappointed because i have the medela pump.",9/4/2014,1,1
11789,US,31511442,R5K20CD5RCR8W,B004GYDHVA,343148814,the first years gumdrop newborn pacifier,Baby,5,0,0,N,Y,The perfect baby gift!,I got this item for a baby shower and I was not disappointed when it arrived. It made the perfect baby gift and I would recommend it for anyone with a baby or one on the way!,4/15/2013,-1,0
11795,us,31536869,rlynyso3d6jdq,b001dtb1j6,334529875,"bright starts chime along friends take-along toys-styles will vary assortment of 3, each sold separately",baby,1,1,2,n,y,one star,picture shows 3 toys disappointed at the 1 toy that showed up.... this is false advertising,3/4/2015,1,1
11841,us,31706774,r17svbkubd9rer,b004x8hivo,656883836,luvable friends fitted crib sheet,baby,1,3,3,n,y,more like cheesecloth than flannel,deeply disappointed. wanted a flannel sheet as the weather is turning cooler.  the fabric is so thin and the weave so loose that it bears no resemblance to real flannel. putting it right back in the package and returning it.  shame as the price was good. do not waste your time or money.,11/30/2013,0,1
11842,us,31707472,r2dnupvbk5p7ab,b0081jyvhu,930335433,"pura kiki stainless steel infant bottle, orange, 5 ounce",baby,2,2,2,n,y,dissapointed - paint fades/chips & some lids only work with certain bottles,we are very disappointed with these bottles as we expected much higher quality.  the paint chipped & faded very quickly.  some of the bottle/lid combinations don't work together as the bottom of the lid will hit the bottle rim before it's tight enough to form a seal.,2/23/2014,0,1
11954,US,32100690,R2Y8DOXY753C7M,B000ZD3YG4,858196820,"hawaii medial gumdrop pacifier - newborn, natural scent",Baby,1,0,1,N,N,I beg to differ,"Disappointed with the Gerber paci, I bought this one after seeing the rave reviews from others, I was disappointed. It is not an expensive product but the shipping cost was more than the items - for me that was ok as long as the paci lived up to it reputation but it did not. It kept slipping out of my daughter's mouth which is average size for a two-month old - perhaps it is the unimaginative design. The big suction hole in the front of the pacifier is unattractive as well - it looks like the paci is missing a plug or something. Moreover, it made me a little nervous as she always seem to be struggling to breathe as she tried keep it from slipping out of her mouth. I am trying the avent, stay tuned for that review.",10/5/2008,1,0
11993,US,32239320,R10HYRXKFP7DTG,B000ROME3U,772280665,"gerber nuk newborn orthodontic pacifier latex size1, colors vary",Baby,3,1,3,N,Y,Be leary when it says Colors Vary,"The pacifier is of good quality however we were very disappointed because we ordered two packs and we know the colors could vary but we made the assumption it would be &#34;like&#34; colors to those it displayed. It showed blue and green and we're having a little boy. We ended up with 2 packs of hot pink and purple :(  Baby doesn't know the difference, it's just we weren't expecting it. Just an FYI that it literally could be ANY colors.",2/25/2014,-1,1
12053,US,32452653,R2NP9MCFPFEHRU,B00FB5FI8I,509145368,"jj cole pacifier pod, cream & black",Baby,5,2,2,N,Y,Favorite,"Never disappointed!  I remembered having a pacifier pod 8 years ago that I loved, so I knew just what to order with this baby!! Best quality out there.",5/27/2015,1,0
12098,US,32606034,RFHAHI7VQ09U6,B002A8XO9Y,189873672,Blankets and Beyond I Love Bears Nunu 鈥?Blue with Brown Polka Dot - Lovey Security Blanket,Baby,1,1,1,N,Y,Disappointed in size,I got this as a backup for my son. He has a blue bear with brown polka dots by blanket and beyond. Loves it. Was ecstatic when I saw this online. Ordered it and was so disappointed...  His is large.  The blanket portion is big. This one was small and was like a cone so to speak... Didn't open up flat. Super cute but not the same thing.,12/4/2011,1,0
12266,US,33169369,RECHCGBYJEDJ1,B00JPSTQN0,932712522,airflow baby 14 mesh crib liner,baby,2,0,1,n,y,but now that the crib is on the lowest level they're useless. totally collapse and look sloppy,"acceptable when crib is up, but now that the crib is on the lowest level they're useless. totally collapse and look sloppy. disappointed.",8/28/2015,-1,1
12572,us,34221339,r18vobtov9j00l,b00i2obmai,531227937,timi & leslie kate 7-piece diaper bag set,baby,3,0,0,n,y,i fell in love with the bag when it arrived,"oh, i fell in love with the bag when it arrived! perfect for my needs. my husband is severely handicapped and this is perfectfor my needs, and discrete, yet classic looking! however, after 5 days of use the zipper pull on the clutch broke off. it's made with plastic! it's the piece that holds the pull to the zipper drive. tiny piece made to look like metal and it's plastic. so after less than a week i'm disappointed considering the cost! i plan to replace the bag this week. i hope the other zippers aren't made the same way on the rest of the bag.",8/31/2014,-1,1
12606,US,34334778,RARZ4ZU81H5KP,B00IT2S4BI,874164482,baby fanatic pacifiers,Baby,1,0,0,N,Y,Disappointed,Very disappointed.  This is the item I ordered but not what I received.  No white polka dots and no red handle.,2/14/2015,-1,0
12626,us,34390000,r12agh7xpwemzs,b001f50ffo,884499763,"evenflo classic glass bottle, 8-ounce",baby,3,0,2,n,y,not what i expected,i was very disappointed in these bottles.  i was really wanting to get glass instead of plastic but the nipples cave in and my daughter was having a lot of gas issues when she used these bottles.  not worth the money.,5/30/2013,1,0
12739,us,34763021,r39c1xt5ewrvzg,b006pb2h40,289338462,evenflo soft n wide gate,baby,5,1,1,n,n,i love this gate,i love this gate!!!! i babysit at home and was looking for a gate that will go between my loving room and dining room. it took me a long time to find something!!!! you wont be disappointed!,8/7/2014,1,0
12789,us,34880056,r159j1zgegguf7,b002qmsvq0,84104860,wubbanub infant pacifier - lion with satin mane,baby,2,0,0,n,n,the mane is falling apart.,"this is soooo cute, but the mane is coming off and i don't think i can fix it.  for the price, i wish it had held up a lot better.  we've had this less than a month and it hasn't been mistreated.  my babies like it a lot and it functions for it's purpose.  we also have the pink elephant and it has held up really well.  just disappointed with the mane.",12/5/2011,1,1
12840,US,35045852,R357A4TPAZ3N0I,B000AKB4IM,295960359,the original billy-bob teeth two front teeth pacifier,Baby,2,0,0,N,Y,Very disappointed!!!!,"Fast shipping, did come in package, individually wrapped.  However, it looks nothing like the photo. The photo shows a more realistic skin tone, very funny, of course a gag gift...instead, I received a fire red pair, very cheap and looks nothing like the photo. Very disappointed!",9/28/2013,-1,1
12842,us,35057285,r3rtoyr5bfuy0b,b00d7na3ao,183867713,"aden + anais rayon from bamboo fiber cribsheet , moonlight beads",baby,1,0,0,n,y,do not spend the money,it pills after only a couple washes. disappointed in the quality.,2/4/2015,1,0
12960,us,35478512,r2kmseh5ci45z1,b00a7w0vly,152442837,kair air cushioned bath visor / shower visor /shampoo visor / shampoo shield / baby shower cap,baby,1,0,1,n,y,water leaks through onto face and into eyes,"i am very disappointed because this looked like the answer to my bath problems. unfortunately, water leaks through the sides and right into the eyes (no matter which way i have the visor).  i would not buy another one.",3/13/2014,0,1
12978,us,35532145,r2oi8m2l0i7fej,b001nxcdx0,408088258,the baby bunch cupcakes box of six,baby,2,1,1,n,y,"decal is a stick on, onsies are plain","this should have been very cute gift for a new mom.  the onesies are all adorned with cute as a button decals.  unfortunately these decals are only stuck on with some adhesive tape, they are not permanently sewn on to the onesie.  for this price, i would expect a cuter onesie than a plain white one (which you can buy in a 6 pack k-mart for cheap) rolled in a ball with a sticker on top.  overall, very disappointed.  would have been a super cute idea if the onesies all had permanent decorations on the chest.",12/10/2009,-1,1
13007,us,35609251,r51gb92v6nbqm,b0083iqsum,647242478,nordic baby carrier in black,baby,5,0,0,n,y,love it!,"really love this carrier. it is easy to use, it feels safe, and my baby girl love it! i had a chicco and was really disappointed with it, so i looked for an alternative and now i am really happy with the nordic baby carrier. i strongly reccomend it.",1/15/2013,-1,0
13141,us,36067655,r3h6mfrzpn6zot,b000bxktma,683119135,primo 4-in-1 soft seat toilet trainer and step stool white with pastel blue seat,baby,2,4,17,n,y,toilet trainer,"dont really like this one, it is to hard for him to get on, and the part for the boy doesnt work well. disappointed for the price.",7/10/2007,1,1
13275,us,36517998,r17rkppyccji8l,b00hr34vf8,893918642,tommee tippee bottle,baby,5,0,0,n,y,good for breastfed babies,these were the only bottles our breastfed daughter would use when i went back to work at 12 weeks.  i purchased them on recommendation of our daycare and have not been disappointed.,12/2/2014,1,0
13341,US,36703164,RG0V1ZYYMH1JU,B0007OD8SU,512799946,summer infant day and night handheld color video monitor with 1.8 screen - silver (discontinued by manufacturer),baby,3,0,0,n,y,only lasted 20 months,"the video quality was not great, but it was fine for the price.  the monitor works fine, but the camera night vision quit after 20 months.  it works when the room is light, but that is obviously not when we usually want to use it.  we are just disappointed it didn't last longer.",11/29/2011,-1,0
13360,us,36747785,r31ps7dcvog21,b004cj0p1o,499650054,"hanes girls' toddler 6-pack turncuff socks, assorted",baby,4,8,9,n,y,"cute socks, misleading picture.","the socks are very soft and my 2 year old seems to like them. overall, they seem like great socks.  i'm docking a star due to the misleading picture. i bought 3 packs of these socks, and the white socks with pink hearts and pink toe/heals are not included. i've uploaded a picture showing what socks you'll actually be getting. i still like what came, but just disappointed that i didn't get what was pictured as those socks are what made me decide to purchase this pack.  also included picture of materials and product label.",6/18/2015,1,1
13381,us,36844942,r2r05u2vugu9kn,b008vwn510,119654560,halo early walker sleepsack lightweight knit wearable blanket,baby,2,1,2,n,y,zipper broken after only a few wears/washes.,"i have several of the halo sleep sacks although this is the first &#34;early walker&#34; i ordered.  unfortunately the zipper broke and was inoperable after only a few washes and wears.  i am going to try and return through amazon and exchange b/c these are great products in general but disappointed in quality of this particular item.<br /><br />also, the leg holes seem like a good idea for my walking 1 year old, so he doesn't trip on the regular sleep sack with his legs tucked in.  however, his toes were ice cold when i picked him up out of bed.  of course i could put socks on him, but ended up just tucking his legs into the whole thing, making the leg holes kind of pointless.  think i'll just stick with the regular style sleep sack.",2/26/2014,1,0
13391,us,36874001,r3o94p6c7wtk3f,b0053y2b6e,337056424,odorless cloth diaper pail (7 gallon: 1-2 days) by busch systems,baby,1,9,13,n,y,very small!,"i was so excited to find a pail specifically for cloth diapers that i eagerly awaited it's arrival and as soon as i opened the box my heart sunk i was so disappointed and wanted to return it. the bin is so small and i felt not at all worth the price. however, after realizing the $12 shipping cost to me would come out of my pocket, as well as the cost to send it back, it felt like i was stuck between a rock and a hard place-either pay $25 to return a $38 bucket or just keep it, so it's now sitting in it's box in a corner of the nursery.<br /><br />i looked for cloth diaper pails everythwere (online, that is) and couldn't find another that was larger and sepcifically for cloth diapers. i would recommend someone get a simple plastic bin and stick the air fresheners/filters onto the inside of the lid, it would save significant $$ and i wish i had thought to do that instead.<br /><br />currently, i have a nice big one from the gal who owns the diaper service we use (i didn't realize she was providing a pail when we ordered this one) i asked where she got it and how much it costs. found out it comes from canada and she can get one for about $40. i'm not sure of the brand or how she orders them but if i find out i'll add it to this review",1/8/2013,1,1
13443,US,37037154,R2KIUUQKW1WQEK,B004JCW3RS,246038397,"philips avent soothie pacifier, up to 3 months, 0 - 3 months (was 0 to 6 months)",Baby,5,61,73,N,N,Best for Breastfed Babes,"This pacifier isn't an orthodontic pacifier, but that is the biggest POSITIVE in my opinion. A newborn doesn't *need* an orthodontic pacifier, a newborn needs what is going to be the most comforting, and the Soothie is the most nipple-like pacifier there is.  If you are a breastfeeding mother, and you decide to use a pacifier, please be sure to use the Soothie. The Soothie will definitely help you avoid any nipple confusion that might occur from using an orthodontic or other odd shaped pacifier.  I love the Soothie, and my son used one until we gave up pacifiers all together. I plan to use a Soothie with my daughter (expected in a couple months), and I know I will not be disappointed.",2/11/2012,1,0
13506,us,37267821,r38iy8n11wti12,b0085cba90,924185194,pumpin' pal breast pump flanges,baby,3,2,3,n,y,not so great as-is for moms with very low supply,"i think the design concept for this product is fabulous. based on the other reviews, i was excited to try this product because many others said the flanges helped to increase their milk supply. i sure hope that's the case for me.<br /><br />however, since i already have a low supply (i pump around 10-15ml in one session), i was disappointed that there is a ridge/lip inside the flange tube. this means that during my pumping session, milk collects on the ridge and is wasted because it does not drip into the cup. removing the flanges results in the milk dripping out and being wasted. when someone is pumping so little to begin with, wasting even just .5ml is a 5% loss in quantity. over the course of the day, that adds up!<br /><br />i suspect that for mothers pumping many ounces at a time, this small amount of milk loss is insignificant. but for moms like me, it's not worth it... yet.<br /><br />i did contact the seller/company owner and he very graciously offered to refund my money.  he also explained that the ridge is due to the manufacturing process and suggested that i make a modification to the flange by cutting the plastic a tiny bit to allow the milk to flow.  i am going to try that.  i hope it works.<br /><br />perhaps in future manufacturing, this product could be refined so that the ridge is eliminated and the inside of the tube is smooth and free flowing like the standard pump flanges it claims to improve upon. then mothers like me would be able to use the product without having to cut the plastic to make it work, which is not very convenient. that would make this product a total win for moms who really need lots of help increasing their supply. and there are many of us out there!<br /><br />so as-is, i'm not too impressed. but i intend on making the modification and hope to see improvement with both the product performance and my own milk supply.",10/11/2013,1,0
13519,us,37294559,r1firdpjfrifwn,b004qzbecs,108001584,oxo tot flippy snack cup,baby,2,0,0,n,y,not for long term use...,we are loyal oxo tot household. we love all their products but this one we did not. the rubber on the lid is now bent weird and doesn't hold the food in as well i put puffs in it for my son one time and him putting his hand in and out of the rubber to get the puffs bent the rubber and now basically it's just an open hole. a tad disappointed but i think this would happen with any product with this type of lid.,5/9/2015,-1,1
13546,US,37371771,R26ZXQ7GQWDI9L,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,4,0,1,N,Y,its tiny compared to the pictures,when the pacifier came in i thought the monkey would be a little bigger. the monkey on this thing is small....all in all it will go perfect with my monkey based basket for my friends baby shower...i gave the four stars because i was very disappointed in the size of the plush.,10/18/2013,1,0
13685,US,37806104,R2PDFTFXLM0WTY,B004IYC0UC,978656456,"mary meyer wubbanub sweet chocolate plush pacifier, blue",Baby,1,0,1,N,Y,Was not up to my expectations,The product was smaller than what I expected and looked cheap was not worth the price.  Very disappointed specially because it was a gift,3/18/2013,0,1
13753,us,38038660,r1n2ore79r7p30,b00echytbi,378012592,infant optics dxr-8 video baby monitor with interchangeable optical lens,baby,1,1,1,n,n,always out of signal coverage,"i was excited to get this monitor because of all the great reviews it has. i am highly disappointed with this after using it for 6 months.  i will be one room away from the nursery and the &#34;out of signal coverage&#34; error will come on and everytime that happens, the unit makes a loud beep noise. not just any beep, a very loud one.  when you have a sleeping baby, you don't really want something beeping loud every ten seconds and almost waking him up.  i'm sure it's saying out of signal coverage because of the interference with our wi-fi, but we shouldn't have to worry about that.  if i'm laying in bed and playing on my phone, it makes the loud beep noise because my phone will be using wifi and the monitor doesn't like any other object in your house to be using wifi. we will try to watch a movie on netflix or amazon fire, but once again it just sits there and beeps bc of the wifi interference.  so then i end up having to turn off the monitor because i don't want to sit there listening to it beep loudly every ten seconds while watching a movie.  do not recommend this monitor, which sucks because the picture quality really is goos.",5/3/2015,1,0
